example_id,condition,layer,gold_answer,gold_first_token,gold_token_id,gold_logit,gold_rank,is_top1,top1_token,top1_logit
geo_043,cell_A,27,South America,South,3684,11.2031,3,0,The,11.9922
geo_043,cell_A,28,South America,South,3684,11.5547,4,0,The,12.4766
geo_043,cell_A,29,South America,South,3684,11.8672,3,0,North,12.5
geo_043,cell_A,30,South America,South,3684,13.1328,1,0,North,14.1406
geo_043,cell_A,31,South America,South,3684,14.6641,1,0,North,15.1172
geo_043,cell_C,0,South America,South,3684,-0.2932,28807,0,,12.0938
geo_043,cell_C,1,South America,South,3684,-0.2419,28064,0,pril,12.0234
geo_043,cell_C,2,South America,South,3684,0.129,24210,0,pril,10.9297
geo_043,cell_C,3,South America,South,3684,-0.1833,27126,0,phis,10.7422
geo_043,cell_C,4,South America,South,3684,0.6172,19284,0,phis,10.4141
geo_043,cell_C,5,South America,South,3684,0.0443,24872,0,answ,10.6719
geo_043,cell_C,6,South America,South,3684,-1.7617,41531,0,PLIED,9.3203
geo_043,cell_C,7,South America,South,3684,-1.5293,40062,0,PLIED,9.7969
geo_043,cell_C,8,South America,South,3684,-3.3301,48385,0,PLIED,10.0938
geo_043,cell_C,9,South America,South,3684,-3.0684,47493,0,CURI,9.3359
geo_043,cell_C,10,South America,South,3684,-2.3652,44909,0,PLIED,9.7344
geo_043,cell_C,11,South America,South,3684,-2.4219,45259,0,CURI,9.8594
geo_043,cell_C,12,South America,South,3684,-4.1406,49574,0,CURI,11.6953
geo_043,cell_C,13,South America,South,3684,0.2439,22387,0,orche,9.3672
geo_043,cell_C,14,South America,South,3684,1.1055,13693,0,orche,10.0156
geo_043,cell_C,15,South America,South,3684,2.0,6592,0,orche,10.0547
geo_043,cell_C,16,South America,South,3684,2.1113,5619,0,orche,9.6797
geo_043,cell_C,17,South America,South,3684,4.6484,284,0,continents,10.1953
geo_043,cell_C,18,South America,South,3684,5.7031,93,0,continents,11.0156
geo_043,cell_C,19,South America,South,3684,6.7852,30,0,continent,10.7812
geo_043,cell_C,20,South America,South,3684,7.7539,18,0,Europe,10.4844
geo_043,cell_C,21,South America,South,3684,8.7734,10,0,Europe,10.5156
geo_043,cell_C,22,South America,South,3684,10.2969,3,0,North,11.3125
geo_043,cell_C,23,South America,South,3684,11.1016,1,0,North,11.3047
geo_043,cell_C,24,South America,South,3684,11.5078,1,0,North,11.8359
geo_043,cell_C,25,South America,South,3684,11.8125,2,0,North,12.2969
geo_043,cell_C,26,South America,South,3684,11.8125,3,0,the,12.3594
geo_043,cell_C,27,South America,South,3684,12.2734,1,0,North,12.3203
geo_043,cell_C,28,South America,South,3684,12.5703,2,0,the,12.7188
geo_043,cell_C,29,South America,South,3684,12.7109,1,0,North,12.8594
geo_043,cell_C,30,South America,South,3684,14.2812,1,0,North,14.6484
geo_043,cell_C,31,South America,South,3684,16.5781,0,1,South,16.5781
geo_046,cell_A,0,230 million,230,20504,0.4497,21800,0,amsbsy,12.6562
geo_046,cell_A,1,230 million,230,20504,-1.2725,36881,0,bserver,10.7344
geo_046,cell_A,2,230 million,230,20504,-0.8638,33634,0,,10.6953
geo_046,cell_A,3,230 million,230,20504,-1.4775,38418,0,,10.2031
geo_046,cell_A,4,230 million,230,20504,-1.4482,38387,0,fraid,9.8516
geo_046,cell_A,5,230 million,230,20504,-2.0898,42752,0,CLUDING,8.6172
geo_046,cell_A,6,230 million,230,20504,-3.2012,47231,0,abor,9.7812
geo_046,cell_A,7,230 million,230,20504,-4.168,49286,0,philos,9.125
geo_046,cell_A,8,230 million,230,20504,-4.9688,49936,0,desper,8.5234
geo_046,cell_A,9,230 million,230,20504,-4.9414,49873,0,advertis,9.4766
geo_046,cell_A,10,230 million,230,20504,-3.668,48672,0,prehens,8.5625
geo_046,cell_A,11,230 million,230,20504,-3.4316,48183,0,CLUDING,9.3594
geo_046,cell_A,12,230 million,230,20504,-2.3184,44124,0,prehens,10.9844
geo_046,cell_A,13,230 million,230,20504,-1.499,39448,0,answ,9.3594
geo_046,cell_A,14,230 million,230,20504,-0.1846,27162,0,orche,9.4219
geo_046,cell_A,15,230 million,230,20504,3.3203,2033,0,thous,10.1484
geo_046,cell_A,16,230 million,230,20504,4.2148,642,0,thous,8.8984
geo_046,cell_A,17,230 million,230,20504,6.8281,30,0,thous,10.0469
geo_046,cell_A,18,230 million,230,20504,8.7734,0,1,230,8.7734
geo_046,cell_A,19,230 million,230,20504,8.2812,6,0,population,8.9844
geo_046,cell_A,20,230 million,230,20504,8.75,19,0,over,11.5781
geo_046,cell_A,21,230 million,230,20504,8.2266,36,0,over,11.6719
geo_046,cell_A,22,230 million,230,20504,7.5664,94,0,over,11.8906
geo_046,cell_A,23,230 million,230,20504,7.2148,129,0,over,11.7422
geo_046,cell_A,24,230 million,230,20504,7.0195,187,0,,12.4375
geo_046,cell_A,25,230 million,230,20504,6.8555,215,0,over,12.7188
geo_046,cell_A,26,230 million,230,20504,6.5234,288,0,,12.4375
geo_046,cell_A,27,230 million,230,20504,6.5742,277,0,,12.6094
geo_046,cell_A,28,230 million,230,20504,7.2148,204,0,,12.9531
geo_046,cell_A,29,230 million,230,20504,7.9297,108,0,over,12.7344
geo_046,cell_A,30,230 million,230,20504,9.5156,24,0,over,11.7891
geo_046,cell_A,31,230 million,230,20504,13.1172,1,0,Pakistan,13.2266
geo_046,cell_C,0,230 million,230,20504,0.521,21346,0,,12.1562
geo_046,cell_C,1,230 million,230,20504,-0.5166,30575,0,,11.625
geo_046,cell_C,2,230 million,230,20504,-0.6138,31391,0,,10.8281
geo_046,cell_C,3,230 million,230,20504,-1.1064,35460,0,pril,10.4922
geo_046,cell_C,4,230 million,230,20504,-0.7788,33003,0,phis,9.8203
geo_046,cell_C,5,230 million,230,20504,-0.9985,35121,0,answ,10.0859
geo_046,cell_C,6,230 million,230,20504,-1.0713,36105,0,PLIED,9.3203
geo_046,cell_C,7,230 million,230,20504,-1.5312,40097,0,PLIED,10.0391
geo_046,cell_C,8,230 million,230,20504,-2.082,43728,0,PLIED,10.8672
geo_046,cell_C,9,230 million,230,20504,-2.8125,46714,0,PLIED,10.2266
geo_046,cell_C,10,230 million,230,20504,-2.793,46708,0,PLIED,9.9297
geo_046,cell_C,11,230 million,230,20504,-1.4648,39458,0,PLIED,8.8516
geo_046,cell_C,12,230 million,230,20504,-0.978,35015,0,CURI,9.7578
geo_046,cell_C,13,230 million,230,20504,-0.384,29402,0,orche,9.0391
geo_046,cell_C,14,230 million,230,20504,-0.1193,26456,0,orche,9.7031
geo_046,cell_C,15,230 million,230,20504,5.6211,79,0,orche,10.0781
geo_046,cell_C,16,230 million,230,20504,6.457,20,0,orche,9.1406
geo_046,cell_C,17,230 million,230,20504,10.5391,0,1,230,10.5391
geo_046,cell_C,18,230 million,230,20504,12.1953,0,1,230,12.1953
geo_046,cell_C,19,230 million,230,20504,11.3594,0,1,230,11.3594
geo_046,cell_C,20,230 million,230,20504,10.8438,1,0,over,11.8438
geo_046,cell_C,21,230 million,230,20504,10.0938,2,0,over,11.5938
geo_046,cell_C,22,230 million,230,20504,9.3672,8,0,over,11.6016
geo_046,cell_C,23,230 million,230,20504,8.9609,14,0,over,11.7891
geo_046,cell_C,24,230 million,230,20504,8.6797,20,0,over,11.9609
geo_046,cell_C,25,230 million,230,20504,8.4297,39,0,over,12.6641
geo_046,cell_C,26,230 million,230,20504,8.0625,69,0,over,12.7656
geo_046,cell_C,27,230 million,230,20504,8.1797,61,0,over,13.1562
geo_046,cell_C,28,230 million,230,20504,8.9609,34,0,over,13.5625
geo_046,cell_C,29,230 million,230,20504,9.3984,22,0,over,13.7031
geo_046,cell_C,30,230 million,230,20504,11.0469,1,0,over,12.8359
geo_046,cell_C,31,230 million,230,20504,15.3438,0,1,230,15.3438
sci_007,cell_A,0,6,6,721,-0.8169,33419,0,amsbsy,12.7891
sci_007,cell_A,1,6,6,721,-1.4219,37863,0,phis,10.3203
sci_007,cell_A,2,6,6,721,-1.5742,39175,0,,10.4531
sci_007,cell_A,3,6,6,721,-2.1758,42940,0,,10.0625
sci_007,cell_A,4,6,6,721,-1.752,40572,0,Syrac,9.6875
sci_007,cell_A,5,6,6,721,-1.5742,39500,0,doct,9.6953
sci_007,cell_A,6,6,6,721,-3.1816,47140,0,Syrac,9.8672
sci_007,cell_A,7,6,6,721,-1.1562,36501,0,doct,9.2422
sci_007,cell_A,8,6,6,721,-1.6094,39960,0,CLUDING,8.5156
sci_007,cell_A,9,6,6,721,-3.1309,47140,0,HECK,9.7812
sci_007,cell_A,10,6,6,721,-2.248,43922,0,prehens,8.9844
sci_007,cell_A,11,6,6,721,-3.2617,47688,0,laug,10.4219
sci_007,cell_A,12,6,6,721,-2.2285,43536,0,prehens,11.0781
sci_007,cell_A,13,6,6,721,-1.2988,37431,0,refore,9.9297
sci_007,cell_A,14,6,6,721,-0.6313,31165,0,laug,10.2969
sci_007,cell_A,15,6,6,721,-0.332,28395,0,CURI,10.8516
sci_007,cell_A,16,6,6,721,0.7598,16806,0,CURI,10.5703
sci_007,cell_A,17,6,6,721,4.7891,309,0,atoms,11.4922
sci_007,cell_A,18,6,6,721,5.1445,167,0,atoms,11.2812
sci_007,cell_A,19,6,6,721,5.707,71,0,atomic,12.0
sci_007,cell_A,20,6,6,721,6.7305,21,0,atomic,11.7734
sci_007,cell_A,21,6,6,721,7.875,4,0,atomic,11.6562
sci_007,cell_A,22,6,6,721,8.8047,3,0,carbon,11.2422
sci_007,cell_A,23,6,6,721,9.3516,3,0,carbon,10.8672
sci_007,cell_A,24,6,6,721,9.9297,4,0,carbon,11.5078
sci_007,cell_A,25,6,6,721,10.3438,3,0,carbon,11.4375
sci_007,cell_A,26,6,6,721,10.1953,4,0,,10.7969
sci_007,cell_A,27,6,6,721,10.0938,3,0,carbon,10.7188
sci_007,cell_A,28,6,6,721,10.6328,4,0,carbon,11.5625
sci_007,cell_A,29,6,6,721,10.8047,4,0,C,11.6875
sci_007,cell_A,30,6,6,721,11.5547,5,0,carbon,13.0938
sci_007,cell_A,31,6,6,721,11.6875,8,0,Carbon,14.7344
sci_007,cell_C,0,6,6,721,-2.3867,42961,0,amsbsy,12.0391
sci_007,cell_C,1,6,6,721,-1.7168,39689,0,pril,12.0625
sci_007,cell_C,2,6,6,721,-0.8345,33355,0,pril,11.0469
sci_007,cell_C,3,6,6,721,-1.7402,40135,0,,10.7109
sci_007,cell_C,4,6,6,721,-1.6504,39966,0,phis,10.1875
sci_007,cell_C,5,6,6,721,-1.8809,41906,0,answ,11.3828
sci_007,cell_C,6,6,6,721,-1.9121,42511,0,CLUDING,10.0703
sci_007,cell_C,7,6,6,721,-1.125,36822,0,PLIED,10.0625
sci_007,cell_C,8,6,6,721,-0.6401,32075,0,PLIED,10.1172
sci_007,cell_C,9,6,6,721,-1.5801,40052,0,CURI,9.9922
sci_007,cell_C,10,6,6,721,-1.4023,38779,0,PLIED,9.4453
sci_007,cell_C,11,6,6,721,-0.6069,31322,0,CURI,9.2344
sci_007,cell_C,12,6,6,721,-1.1152,36217,0,CURI,11.7344
sci_007,cell_C,13,6,6,721,0.2186,22783,0,CURI,9.8203
sci_007,cell_C,14,6,6,721,3.4473,1492,0,CURI,10.9844
sci_007,cell_C,15,6,6,721,3.7031,998,0,CURI,10.4688
sci_007,cell_C,16,6,6,721,4.4844,343,0,CURI,10.375
sci_007,cell_C,17,6,6,721,13.0234,0,1,6,13.0234
sci_007,cell_C,18,6,6,721,12.7891,0,1,6,12.7891
sci_007,cell_C,19,6,6,721,12.8828,0,1,6,12.8828
sci_007,cell_C,20,6,6,721,13.1562,0,1,6,13.1562
sci_007,cell_C,21,6,6,721,13.9844,0,1,6,13.9844
sci_007,cell_C,22,6,6,721,14.0938,0,1,6,14.0938
sci_007,cell_C,23,6,6,721,14.3281,0,1,6,14.3281
sci_007,cell_C,24,6,6,721,14.5312,0,1,6,14.5312
sci_007,cell_C,25,6,6,721,14.5234,0,1,6,14.5234
sci_007,cell_C,26,6,6,721,14.1094,0,1,6,14.1094
sci_007,cell_C,27,6,6,721,13.7188,0,1,6,13.7188
sci_007,cell_C,28,6,6,721,14.3828,0,1,6,14.3828
sci_007,cell_C,29,6,6,721,14.1172,0,1,6,14.1172
sci_007,cell_C,30,6,6,721,14.3672,0,1,6,14.3672
sci_007,cell_C,31,6,6,721,15.5547,0,1,6,15.5547
sci_012,cell_A,0,Fe,Fe,5721,-2.0078,41373,0,amsbsy,13.1328
sci_012,cell_A,1,Fe,Fe,5721,-2.0508,41907,0,phis,10.4609
sci_012,cell_A,2,Fe,Fe,5721,-2.1816,43095,0,,10.3125
sci_012,cell_A,3,Fe,Fe,5721,-1.8555,41120,0,advertis,9.8984
sci_012,cell_A,4,Fe,Fe,5721,-2.6992,45807,0,doct,9.5156
sci_012,cell_A,5,Fe,Fe,5721,-3.8672,48889,0,doct,9.5703
sci_012,cell_A,6,Fe,Fe,5721,-4.3672,49354,0,gree,9.7031
sci_012,cell_A,7,Fe,Fe,5721,-3.3828,47925,0,doct,8.9688
sci_012,cell_A,8,Fe,Fe,5721,-1.6133,39854,0,HECK,8.5469
sci_012,cell_A,9,Fe,Fe,5721,-2.7441,45628,0,HECK,10.1484
sci_012,cell_A,10,Fe,Fe,5721,-1.7578,40932,0,HECK,8.8438
sci_012,cell_A,11,Fe,Fe,5721,-2.9199,46448,0,laug,11.2969
sci_012,cell_A,12,Fe,Fe,5721,-3.0723,46958,0,prehens,11.5938
sci_012,cell_A,13,Fe,Fe,5721,-3.2793,48052,0,CLUDING,10.1719
sci_012,cell_A,14,Fe,Fe,5721,-3.3027,48026,0,CURI,11.6953
sci_012,cell_A,15,Fe,Fe,5721,-3.0879,47729,0,CURI,11.1641
sci_012,cell_A,16,Fe,Fe,5721,-1.8789,42340,0,CURI,10.4766
sci_012,cell_A,17,Fe,Fe,5721,2.5273,4023,0,CURI,10.3516
sci_012,cell_A,18,Fe,Fe,5721,3.2773,1490,0,thous,9.7578
sci_012,cell_A,19,Fe,Fe,5721,4.5781,251,0,atoms,9.2734
sci_012,cell_A,20,Fe,Fe,5721,6.8164,8,0,atoms,9.3984
sci_012,cell_A,21,Fe,Fe,5721,7.9648,3,0,atomic,9.6094
sci_012,cell_A,22,Fe,Fe,5721,9.3438,1,0,iron,10.3594
sci_012,cell_A,23,Fe,Fe,5721,9.875,1,0,iron,10.4531
sci_012,cell_A,24,Fe,Fe,5721,10.75,1,0,iron,11.625
sci_012,cell_A,25,Fe,Fe,5721,11.3594,1,0,iron,11.6562
sci_012,cell_A,26,Fe,Fe,5721,10.6172,1,0,,10.6562
sci_012,cell_A,27,Fe,Fe,5721,10.2422,3,0,element,10.4609
sci_012,cell_A,28,Fe,Fe,5721,10.7344,1,0,,11.1094
sci_012,cell_A,29,Fe,Fe,5721,11.0391,1,0,,11.1406
sci_012,cell_A,30,Fe,Fe,5721,12.1797,1,0,iron,12.2344
sci_012,cell_A,31,Fe,Fe,5721,13.3203,1,0,Iron,13.5391
sci_012,cell_C,0,Fe,Fe,5721,-1.7168,39592,0,amsbsy,12.2891
sci_012,cell_C,1,Fe,Fe,5721,-2.2188,42539,0,pril,11.9297
sci_012,cell_C,2,Fe,Fe,5721,-2.2363,43181,0,pril,10.8281
sci_012,cell_C,3,Fe,Fe,5721,-2.2168,43018,0,,10.5547
sci_012,cell_C,4,Fe,Fe,5721,-2.8262,46129,0,phis,10.3438
sci_012,cell_C,5,Fe,Fe,5721,-3.8867,49092,0,answ,11.3906
sci_012,cell_C,6,Fe,Fe,5721,-3.4414,48447,0,answ,10.0703
sci_012,cell_C,7,Fe,Fe,5721,-3.8672,49304,0,PLIED,10.0469
sci_012,cell_C,8,Fe,Fe,5721,-3.1953,48039,0,PLIED,9.875
sci_012,cell_C,9,Fe,Fe,5721,-4.2852,49644,0,CURI,10.5703
sci_012,cell_C,10,Fe,Fe,5721,-4.7969,49983,0,CURI,9.2344
sci_012,cell_C,11,Fe,Fe,5721,-5.75,50240,0,CURI,9.8828
sci_012,cell_C,12,Fe,Fe,5721,-5.4766,50195,0,CURI,12.2969
sci_012,cell_C,13,Fe,Fe,5721,-4.7734,50066,0,CURI,10.9453
sci_012,cell_C,14,Fe,Fe,5721,-4.8438,50104,0,CURI,12.5156
sci_012,cell_C,15,Fe,Fe,5721,-3.8516,49557,0,CURI,11.2109
sci_012,cell_C,16,Fe,Fe,5721,-1.1641,37271,0,CURI,9.9375
sci_012,cell_C,17,Fe,Fe,5721,4.0312,650,0,thous,9.9766
sci_012,cell_C,18,Fe,Fe,5721,4.9844,174,0,CURI,9.0156
sci_012,cell_C,19,Fe,Fe,5721,5.7305,57,0,element,8.7109
sci_012,cell_C,20,Fe,Fe,5721,7.6445,4,0,iron,9.5781
sci_012,cell_C,21,Fe,Fe,5721,8.6406,1,0,iron,10.2188
sci_012,cell_C,22,Fe,Fe,5721,9.7422,1,0,iron,11.1094
sci_012,cell_C,23,Fe,Fe,5721,10.1797,1,0,iron,11.1719
sci_012,cell_C,24,Fe,Fe,5721,11.0156,1,0,iron,12.0469
sci_012,cell_C,25,Fe,Fe,5721,11.6797,1,0,iron,12.0469
sci_012,cell_C,26,Fe,Fe,5721,11.1406,0,1,Fe,11.1406
sci_012,cell_C,27,Fe,Fe,5721,10.625,1,0,element,10.7109
sci_012,cell_C,28,Fe,Fe,5721,11.3125,0,1,Fe,11.3125
sci_012,cell_C,29,Fe,Fe,5721,11.3828,0,1,Fe,11.3828
sci_012,cell_C,30,Fe,Fe,5721,12.8359,0,1,Fe,12.8359
sci_012,cell_C,31,Fe,Fe,5721,15.6641,0,1,Fe,15.6641
sci_019,cell_A,0,99.86 percent,99,8688,-0.3398,29214,0,amsbsy,12.9922
sci_019,cell_A,1,99.86 percent,99,8688,-1.0723,35284,0,phis,10.9453
sci_019,cell_A,2,99.86 percent,99,8688,-1.4131,38045,0,,10.2422
sci_019,cell_A,3,99.86 percent,99,8688,-2.2148,43178,0,,9.9844
sci_019,cell_A,4,99.86 percent,99,8688,-1.5576,39292,0,Syrac,9.5
sci_019,cell_A,5,99.86 percent,99,8688,-1.1611,36232,0,doct,9.75
sci_019,cell_A,6,99.86 percent,99,8688,-0.2517,27800,0,Syrac,9.75
sci_019,cell_A,7,99.86 percent,99,8688,-0.583,31207,0,doct,9.6016
sci_019,cell_A,8,99.86 percent,99,8688,-1.3516,38003,0,HECK,8.6016
sci_019,cell_A,9,99.86 percent,99,8688,-1.8877,41452,0,HECK,9.4844
sci_019,cell_A,10,99.86 percent,99,8688,-0.2861,28246,0,HECK,9.2266
sci_019,cell_A,11,99.86 percent,99,8688,-1.7041,40698,0,HECK,9.8672
sci_019,cell_A,12,99.86 percent,99,8688,-0.4375,29545,0,prehens,10.2031
sci_019,cell_A,13,99.86 percent,99,8688,1.5508,10571,0,HECK,9.625
sci_019,cell_A,14,99.86 percent,99,8688,3.4492,1764,0,HECK,9.6328
sci_019,cell_A,15,99.86 percent,99,8688,5.6602,84,0,orche,9.7109
sci_019,cell_A,16,99.86 percent,99,8688,13.4609,0,1,99,13.4609
sci_019,cell_A,17,99.86 percent,99,8688,16.4844,0,1,99,16.4844
sci_019,cell_A,18,99.86 percent,99,8688,14.3594,0,1,99,14.3594
sci_019,cell_A,19,99.86 percent,99,8688,13.5703,0,1,99,13.5703
sci_019,cell_A,20,99.86 percent,99,8688,14.5312,0,1,99,14.5312
sci_019,cell_A,21,99.86 percent,99,8688,13.2422,0,1,99,13.2422
sci_019,cell_A,22,99.86 percent,99,8688,12.3281,2,0,0,13.3359
sci_019,cell_A,23,99.86 percent,99,8688,12.0078,4,0,0,13.5
sci_019,cell_A,24,99.86 percent,99,8688,11.9531,4,0,0,13.2344
sci_019,cell_A,25,99.86 percent,99,8688,11.5625,7,0,0,13.8516
sci_019,cell_A,26,99.86 percent,99,8688,11.375,11,0,0,13.8516
sci_019,cell_A,27,99.86 percent,99,8688,11.3828,11,0,0,13.7344
sci_019,cell_A,28,99.86 percent,99,8688,11.4453,15,0,1,13.9531
sci_019,cell_A,29,99.86 percent,99,8688,11.5469,9,0,1,13.3984
sci_019,cell_A,30,99.86 percent,99,8688,12.1016,3,0,0,12.7891
sci_019,cell_A,31,99.86 percent,99,8688,14.2266,0,1,99,14.2266
sci_019,cell_C,0,99.86 percent,99,8688,-0.4258,29985,0,amsbsy,12.3203
sci_019,cell_C,1,99.86 percent,99,8688,-0.665,31859,0,pril,12.1719
sci_019,cell_C,2,99.86 percent,99,8688,-0.8262,33337,0,pril,11.3828
sci_019,cell_C,3,99.86 percent,99,8688,-0.7324,32176,0,pril,11.0234
sci_019,cell_C,4,99.86 percent,99,8688,-0.2065,27612,0,phis,10.5391
sci_019,cell_C,5,99.86 percent,99,8688,-0.8965,34130,0,answ,11.0
sci_019,cell_C,6,99.86 percent,99,8688,0.0437,24697,0,PLIED,9.5625
sci_019,cell_C,7,99.86 percent,99,8688,-0.6821,32537,0,PLIED,10.375
sci_019,cell_C,8,99.86 percent,99,8688,-2.5234,45920,0,PLIED,10.5625
sci_019,cell_C,9,99.86 percent,99,8688,-2.1172,43566,0,PLIED,9.4609
sci_019,cell_C,10,99.86 percent,99,8688,-0.3213,28468,0,PLIED,9.9453
sci_019,cell_C,11,99.86 percent,99,8688,-1.9971,43143,0,Scalar,8.7578
sci_019,cell_C,12,99.86 percent,99,8688,-1.4414,39311,0,CURI,9.6328
sci_019,cell_C,13,99.86 percent,99,8688,1.3076,11866,0,orche,8.7031
sci_019,cell_C,14,99.86 percent,99,8688,3.3945,1557,0,orche,9.6016
sci_019,cell_C,15,99.86 percent,99,8688,5.3242,98,0,PLIED,10.1094
sci_019,cell_C,16,99.86 percent,99,8688,11.7031,0,1,99,11.7031
sci_019,cell_C,17,99.86 percent,99,8688,15.8281,0,1,99,15.8281
sci_019,cell_C,18,99.86 percent,99,8688,14.4219,0,1,99,14.4219
sci_019,cell_C,19,99.86 percent,99,8688,13.5547,0,1,99,13.5547
sci_019,cell_C,20,99.86 percent,99,8688,14.8516,0,1,99,14.8516
sci_019,cell_C,21,99.86 percent,99,8688,13.5312,0,1,99,13.5312
sci_019,cell_C,22,99.86 percent,99,8688,12.5625,2,0,0,13.0156
sci_019,cell_C,23,99.86 percent,99,8688,12.5547,3,0,0,13.4453
sci_019,cell_C,24,99.86 percent,99,8688,12.6719,3,0,,13.2031
sci_019,cell_C,25,99.86 percent,99,8688,11.9219,4,0,0,13.6016
sci_019,cell_C,26,99.86 percent,99,8688,11.7812,5,0,0,13.7656
sci_019,cell_C,27,99.86 percent,99,8688,11.8516,6,0,1,13.9453
sci_019,cell_C,28,99.86 percent,99,8688,12.0625,8,0,,14.2969
sci_019,cell_C,29,99.86 percent,99,8688,12.2031,6,0,1,13.6875
sci_019,cell_C,30,99.86 percent,99,8688,12.7578,3,0,1,13.0156
sci_019,cell_C,31,99.86 percent,99,8688,16.1719,0,1,99,16.1719
sci_025,cell_A,0,ice particles,ice,6749,0.22,23937,0,amsbsy,12.9766
sci_025,cell_A,1,ice particles,ice,6749,0.7666,18654,0,phis,10.4766
sci_025,cell_A,2,ice particles,ice,6749,1.0508,15439,0,,10.3906
sci_025,cell_A,3,ice particles,ice,6749,1.3174,13051,0,,10.2578
sci_025,cell_A,4,ice particles,ice,6749,2.1797,6837,0,Syrac,9.3594
sci_025,cell_A,5,ice particles,ice,6749,2.5684,4905,0,doct,9.6484
sci_025,cell_A,6,ice particles,ice,6749,1.1367,14619,0,Syrac,10.3672
sci_025,cell_A,7,ice particles,ice,6749,1.0342,15185,0,doct,9.0938
sci_025,cell_A,8,ice particles,ice,6749,0.7324,17910,0,monton,7.9492
sci_025,cell_A,9,ice particles,ice,6749,1.2871,13160,0,HECK,8.9219
sci_025,cell_A,10,ice particles,ice,6749,1.7871,8991,0,HECK,8.6562
sci_025,cell_A,11,ice particles,ice,6749,3.8457,1445,0,HECK,9.5156
sci_025,cell_A,12,ice particles,ice,6749,3.5762,1872,0,CLUDING,9.9609
sci_025,cell_A,13,ice particles,ice,6749,2.9863,3087,0,CURI,9.0547
sci_025,cell_A,14,ice particles,ice,6749,2.2266,6159,0,orche,9.1953
sci_025,cell_A,15,ice particles,ice,6749,5.0234,293,0,errnoErr,10.0391
sci_025,cell_A,16,ice particles,ice,6749,6.4531,34,0,errnoErr,9.8359
sci_025,cell_A,17,ice particles,ice,6749,6.6719,22,0,errnoErr,9.0781
sci_025,cell_A,18,ice particles,ice,6749,9.1953,0,1,ice,9.1953
sci_025,cell_A,19,ice particles,ice,6749,11.0469,0,1,ice,11.0469
sci_025,cell_A,20,ice particles,ice,6749,10.9375,0,1,ice,10.9375
sci_025,cell_A,21,ice particles,ice,6749,10.4141,0,1,ice,10.4141
sci_025,cell_A,22,ice particles,ice,6749,11.0625,0,1,ice,11.0625
sci_025,cell_A,23,ice particles,ice,6749,10.8516,0,1,ice,10.8516
sci_025,cell_A,24,ice particles,ice,6749,10.875,0,1,ice,10.875
sci_025,cell_A,25,ice particles,ice,6749,11.1875,0,1,ice,11.1875
sci_025,cell_A,26,ice particles,ice,6749,10.875,0,1,ice,10.875
sci_025,cell_A,27,ice particles,ice,6749,11.25,0,1,ice,11.25
sci_025,cell_A,28,ice particles,ice,6749,12.6484,0,1,ice,12.6484
sci_025,cell_A,29,ice particles,ice,6749,12.4375,0,1,ice,12.4375
sci_025,cell_A,30,ice particles,ice,6749,13.3594,0,1,ice,13.3594
sci_025,cell_A,31,ice particles,ice,6749,15.5703,0,1,ice,15.5703
sci_025,cell_C,0,ice particles,ice,6749,0.4756,21736,0,amsbsy,12.2344
sci_025,cell_C,1,ice particles,ice,6749,1.5459,11851,0,pril,12.0
sci_025,cell_C,2,ice particles,ice,6749,2.0371,7961,0,pril,11.0625
sci_025,cell_C,3,ice particles,ice,6749,1.499,11774,0,,10.7344
sci_025,cell_C,4,ice particles,ice,6749,1.3105,12947,0,phis,10.4219
sci_025,cell_C,5,ice particles,ice,6749,1.6279,10030,0,answ,11.1953
sci_025,cell_C,6,ice particles,ice,6749,0.4146,20782,0,answ,9.8203
sci_025,cell_C,7,ice particles,ice,6749,1.0762,13958,0,PLIED,10.0156
sci_025,cell_C,8,ice particles,ice,6749,0.3696,21040,0,PLIED,10.0078
sci_025,cell_C,9,ice particles,ice,6749,0.8765,16213,0,CURI,8.7578
sci_025,cell_C,10,ice particles,ice,6749,2.4941,4871,0,PLIED,9.5547
sci_025,cell_C,11,ice particles,ice,6749,4.3438,656,0,CURI,8.9062
sci_025,cell_C,12,ice particles,ice,6749,3.0938,2651,0,CURI,11.75
sci_025,cell_C,13,ice particles,ice,6749,3.123,2184,0,CURI,9.4766
sci_025,cell_C,14,ice particles,ice,6749,2.0996,6243,0,CURI,10.25
sci_025,cell_C,15,ice particles,ice,6749,4.1484,657,0,advertis,9.5859
sci_025,cell_C,16,ice particles,ice,6749,6.1641,54,0,PLIED,9.0
sci_025,cell_C,17,ice particles,ice,6749,7.293,7,0,PLIED,9.3203
sci_025,cell_C,18,ice particles,ice,6749,9.5078,0,1,ice,9.5078
sci_025,cell_C,19,ice particles,ice,6749,10.8594,0,1,ice,10.8594
sci_025,cell_C,20,ice particles,ice,6749,10.375,0,1,ice,10.375
sci_025,cell_C,21,ice particles,ice,6749,9.9375,0,1,ice,9.9375
sci_025,cell_C,22,ice particles,ice,6749,10.3359,0,1,ice,10.3359
sci_025,cell_C,23,ice particles,ice,6749,10.2031,0,1,ice,10.2031
sci_025,cell_C,24,ice particles,ice,6749,10.7188,0,1,ice,10.7188
sci_025,cell_C,25,ice particles,ice,6749,10.8359,0,1,ice,10.8359
sci_025,cell_C,26,ice particles,ice,6749,10.5,1,0,The,10.6797
sci_025,cell_C,27,ice particles,ice,6749,10.8438,0,1,ice,10.8438
