example_id,domain,layer,hook_name,metric,gold_answer,gold_token_id,gold_token_str,gold_token_count,direct_token_count,structured_token_count,baseline_score,patched_score,delta,valid_example,skip_reason
geo_046,geography,28,blocks.28.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.2578125,2.140625,True,
geo_046,geography,29,blocks.29.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.328125,2.2109375,True,
geo_046,geography,30,blocks.30.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.265625,2.1484375,True,
geo_046,geography,31,blocks.31.hook_resid_post,logit,230 million,20504, 230,2,255,255,13.1171875,15.34375,2.2265625,True,
sci_007,science,0,blocks.0.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,11.484375,-0.203125,True,
sci_007,science,1,blocks.1.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,11.6484375,-0.0390625,True,
sci_007,science,2,blocks.2.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,12.1484375,0.4609375,True,
sci_007,science,3,blocks.3.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,12.5625,0.875,True,
sci_007,science,4,blocks.4.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,12.859375,1.171875,True,
sci_007,science,5,blocks.5.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,12.6328125,0.9453125,True,
sci_007,science,6,blocks.6.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,12.078125,0.390625,True,
sci_007,science,7,blocks.7.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,11.8203125,0.1328125,True,
sci_007,science,8,blocks.8.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,11.359375,-0.328125,True,
sci_007,science,9,blocks.9.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,11.53125,-0.15625,True,
sci_007,science,10,blocks.10.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,11.796875,0.109375,True,
sci_007,science,11,blocks.11.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,12.5546875,0.8671875,True,
sci_007,science,12,blocks.12.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,13.203125,1.515625,True,
sci_007,science,13,blocks.13.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,13.84375,2.15625,True,
sci_007,science,14,blocks.14.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.046875,3.359375,True,
sci_007,science,15,blocks.15.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,14.84375,3.15625,True,
sci_007,science,16,blocks.16.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,14.796875,3.109375,True,
sci_007,science,17,blocks.17.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.2421875,3.5546875,True,
sci_007,science,18,blocks.18.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.1796875,3.4921875,True,
sci_007,science,19,blocks.19.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.2109375,3.5234375,True,
sci_007,science,20,blocks.20.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.21875,3.53125,True,
sci_007,science,21,blocks.21.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.2421875,3.5546875,True,
sci_007,science,22,blocks.22.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.21875,3.53125,True,
sci_007,science,23,blocks.23.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.359375,3.671875,True,
sci_007,science,24,blocks.24.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.3359375,3.6484375,True,
sci_007,science,25,blocks.25.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.3828125,3.6953125,True,
sci_007,science,26,blocks.26.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.3125,3.625,True,
sci_007,science,27,blocks.27.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.359375,3.671875,True,
sci_007,science,28,blocks.28.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.375,3.6875,True,
sci_007,science,29,blocks.29.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.390625,3.703125,True,
sci_007,science,30,blocks.30.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.46875,3.78125,True,
sci_007,science,31,blocks.31.hook_resid_post,logit,6,721, 6,1,241,241,11.6875,15.5546875,3.8671875,True,
sci_012,science,0,blocks.0.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.0625,-0.25,True,
sci_012,science,1,blocks.1.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.6484375,0.3359375,True,
sci_012,science,2,blocks.2.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.8203125,0.5078125,True,
sci_012,science,3,blocks.3.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.1015625,0.7890625,True,
sci_012,science,4,blocks.4.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.1015625,0.7890625,True,
sci_012,science,5,blocks.5.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.9375,0.625,True,
sci_012,science,6,blocks.6.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.0078125,0.6953125,True,
sci_012,science,7,blocks.7.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.5390625,0.2265625,True,
sci_012,science,8,blocks.8.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.4140625,0.1015625,True,
sci_012,science,9,blocks.9.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,13.65625,0.34375,True,
sci_012,science,10,blocks.10.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.078125,0.765625,True,
sci_012,science,11,blocks.11.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.28125,0.96875,True,
sci_012,science,12,blocks.12.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.703125,1.390625,True,
sci_012,science,13,blocks.13.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.6484375,1.3359375,True,
sci_012,science,14,blocks.14.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.90625,1.59375,True,
sci_012,science,15,blocks.15.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.6640625,1.3515625,True,
sci_012,science,16,blocks.16.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,14.984375,1.671875,True,
sci_012,science,17,blocks.17.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.203125,1.890625,True,
sci_012,science,18,blocks.18.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.40625,2.09375,True,
sci_012,science,19,blocks.19.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.4140625,2.1015625,True,
sci_012,science,20,blocks.20.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.2109375,1.8984375,True,
sci_012,science,21,blocks.21.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.1796875,1.8671875,True,
sci_012,science,22,blocks.22.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.28125,1.96875,True,
sci_012,science,23,blocks.23.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.3984375,2.0859375,True,
sci_012,science,24,blocks.24.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.3515625,2.0390625,True,
sci_012,science,25,blocks.25.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.34375,2.03125,True,
sci_012,science,26,blocks.26.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.3984375,2.0859375,True,
sci_012,science,27,blocks.27.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.359375,2.046875,True,
sci_012,science,28,blocks.28.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.4140625,2.1015625,True,
sci_012,science,29,blocks.29.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.453125,2.140625,True,
sci_012,science,30,blocks.30.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.53125,2.21875,True,
sci_012,science,31,blocks.31.hook_resid_post,logit,Fe,5721, Fe,1,247,247,13.3125,15.6640625,2.3515625,True,
sci_019,science,0,blocks.0.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.8125,-0.4140625,True,
sci_019,science,1,blocks.1.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.4921875,-0.734375,True,
sci_019,science,2,blocks.2.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.8125,-0.4140625,True,
sci_019,science,3,blocks.3.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,14.125,-0.1015625,True,
sci_019,science,4,blocks.4.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,14.1015625,-0.125,True,
sci_019,science,5,blocks.5.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.90625,-0.3203125,True,
sci_019,science,6,blocks.6.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.8359375,-0.390625,True,
sci_019,science,7,blocks.7.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.5859375,-0.640625,True,
sci_019,science,8,blocks.8.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.53125,-0.6953125,True,
sci_019,science,9,blocks.9.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,13.7109375,-0.515625,True,
sci_019,science,10,blocks.10.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,14.4296875,0.203125,True,
sci_019,science,11,blocks.11.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,14.578125,0.3515625,True,
sci_019,science,12,blocks.12.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,14.765625,0.5390625,True,
sci_019,science,13,blocks.13.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.4375,1.2109375,True,
sci_019,science,14,blocks.14.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.1953125,0.96875,True,
sci_019,science,15,blocks.15.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,14.9375,0.7109375,True,
sci_019,science,16,blocks.16.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.4140625,1.1875,True,
sci_019,science,17,blocks.17.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.515625,1.2890625,True,
sci_019,science,18,blocks.18.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.6640625,1.4375,True,
sci_019,science,19,blocks.19.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.5078125,1.28125,True,
sci_019,science,20,blocks.20.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.546875,1.3203125,True,
sci_019,science,21,blocks.21.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.59375,1.3671875,True,
sci_019,science,22,blocks.22.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.609375,1.3828125,True,
sci_019,science,23,blocks.23.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.7578125,1.53125,True,
sci_019,science,24,blocks.24.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.8671875,1.640625,True,
sci_019,science,25,blocks.25.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.8828125,1.65625,True,
sci_019,science,26,blocks.26.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,15.8359375,1.609375,True,
sci_019,science,27,blocks.27.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,16.015625,1.7890625,True,
sci_019,science,28,blocks.28.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,16.046875,1.8203125,True,
sci_019,science,29,blocks.29.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,16.046875,1.8203125,True,
sci_019,science,30,blocks.30.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,16.078125,1.8515625,True,
sci_019,science,31,blocks.31.hook_resid_post,logit,99.86 percent,8688, 99,4,260,260,14.2265625,16.171875,1.9453125,True,
sci_025,science,0,blocks.0.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.40625,-0.1640625,True,
sci_025,science,1,blocks.1.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.7890625,0.21875,True,
sci_025,science,2,blocks.2.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.8203125,0.25,True,
sci_025,science,3,blocks.3.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.9453125,0.375,True,
sci_025,science,4,blocks.4.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.765625,0.1953125,True,
sci_025,science,5,blocks.5.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.90625,0.3359375,True,
sci_025,science,6,blocks.6.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.84375,0.2734375,True,
sci_025,science,7,blocks.7.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.7421875,0.171875,True,
sci_025,science,8,blocks.8.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.359375,-0.2109375,True,
sci_025,science,9,blocks.9.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.5546875,-0.015625,True,
sci_025,science,10,blocks.10.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.734375,0.1640625,True,
sci_025,science,11,blocks.11.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.359375,0.7890625,True,
sci_025,science,12,blocks.12.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.5,0.9296875,True,
sci_025,science,13,blocks.13.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.609375,1.0390625,True,
sci_025,science,14,blocks.14.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.8359375,0.265625,True,
sci_025,science,15,blocks.15.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.421875,-0.1484375,True,
sci_025,science,16,blocks.16.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,15.8046875,0.234375,True,
sci_025,science,17,blocks.17.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.203125,0.6328125,True,
sci_025,science,18,blocks.18.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.484375,0.9140625,True,
sci_025,science,19,blocks.19.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.671875,1.1015625,True,
sci_025,science,20,blocks.20.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.265625,0.6953125,True,
sci_025,science,21,blocks.21.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.28125,0.7109375,True,
sci_025,science,22,blocks.22.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.328125,0.7578125,True,
sci_025,science,23,blocks.23.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.4375,0.8671875,True,
sci_025,science,24,blocks.24.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.5,0.9296875,True,
sci_025,science,25,blocks.25.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.421875,0.8515625,True,
sci_025,science,26,blocks.26.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.15625,0.5859375,True,
sci_025,science,27,blocks.27.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.21875,0.6484375,True,
sci_025,science,28,blocks.28.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.109375,0.5390625,True,
sci_025,science,29,blocks.29.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.109375,0.5390625,True,
sci_025,science,30,blocks.30.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.1875,0.6171875,True,
sci_025,science,31,blocks.31.hook_resid_post,logit,ice particles,6749, ice,2,249,249,15.5703125,16.34375,0.7734375,True,
sci_028,science,0,blocks.0.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,13.828125,-0.265625,True,
sci_028,science,1,blocks.1.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.1875,0.09375,True,
sci_028,science,2,blocks.2.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.34375,0.25,True,
sci_028,science,3,blocks.3.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.3671875,0.2734375,True,
sci_028,science,4,blocks.4.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.625,0.53125,True,
sci_028,science,5,blocks.5.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.921875,0.828125,True,
sci_028,science,6,blocks.6.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.15625,1.0625,True,
sci_028,science,7,blocks.7.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.6875,0.59375,True,
sci_028,science,8,blocks.8.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.7109375,0.6171875,True,
sci_028,science,9,blocks.9.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.5078125,0.4140625,True,
sci_028,science,10,blocks.10.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,13.875,-0.21875,True,
sci_028,science,11,blocks.11.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.2734375,0.1796875,True,
sci_028,science,12,blocks.12.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.2578125,0.1640625,True,
sci_028,science,13,blocks.13.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.53125,0.4375,True,
sci_028,science,14,blocks.14.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.484375,0.390625,True,
sci_028,science,15,blocks.15.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.21875,0.125,True,
sci_028,science,16,blocks.16.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.4921875,0.3984375,True,
sci_028,science,17,blocks.17.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.640625,0.546875,True,
sci_028,science,18,blocks.18.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.8203125,0.7265625,True,
sci_028,science,19,blocks.19.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.84375,0.75,True,
sci_028,science,20,blocks.20.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.7265625,0.6328125,True,
sci_028,science,21,blocks.21.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.7890625,0.6953125,True,
sci_028,science,22,blocks.22.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.8515625,0.7578125,True,
sci_028,science,23,blocks.23.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,14.9765625,0.8828125,True,
sci_028,science,24,blocks.24.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.078125,0.984375,True,
sci_028,science,25,blocks.25.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.28125,1.1875,True,
sci_028,science,26,blocks.26.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.203125,1.109375,True,
sci_028,science,27,blocks.27.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.2578125,1.1640625,True,
sci_028,science,28,blocks.28.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.3671875,1.2734375,True,
sci_028,science,29,blocks.29.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.390625,1.296875,True,
sci_028,science,30,blocks.30.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.4375,1.34375,True,
sci_028,science,31,blocks.31.hook_resid_post,logit,CO2,6392, CO,2,253,253,14.09375,15.5703125,1.4765625,True,
sci_031,science,0,blocks.0.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.2421875,-0.0390625,True,
sci_031,science,1,blocks.1.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.6171875,0.3359375,True,
sci_031,science,2,blocks.2.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.5234375,0.2421875,True,
sci_031,science,3,blocks.3.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.8125,0.53125,True,
sci_031,science,4,blocks.4.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.6796875,0.3984375,True,
sci_031,science,5,blocks.5.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.7890625,0.5078125,True,
sci_031,science,6,blocks.6.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.9296875,0.6484375,True,
sci_031,science,7,blocks.7.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,11.1875,0.90625,True,
sci_031,science,8,blocks.8.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,10.7890625,0.5078125,True,
sci_031,science,9,blocks.9.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,11.6328125,1.3515625,True,
sci_031,science,10,blocks.10.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,12.8125,2.53125,True,
sci_031,science,11,blocks.11.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,13.9375,3.65625,True,
sci_031,science,12,blocks.12.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.375,4.09375,True,
sci_031,science,13,blocks.13.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.8515625,4.5703125,True,
sci_031,science,14,blocks.14.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,13.1640625,2.8828125,True,
sci_031,science,15,blocks.15.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,12.9375,2.65625,True,
sci_031,science,16,blocks.16.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,13.3515625,3.0703125,True,
sci_031,science,17,blocks.17.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.109375,3.828125,True,
sci_031,science,18,blocks.18.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.34375,4.0625,True,
sci_031,science,19,blocks.19.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.390625,4.109375,True,
sci_031,science,20,blocks.20.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.3828125,4.1015625,True,
sci_031,science,21,blocks.21.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.4296875,4.1484375,True,
sci_031,science,22,blocks.22.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.515625,4.234375,True,
sci_031,science,23,blocks.23.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.6875,4.40625,True,
sci_031,science,24,blocks.24.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.765625,4.484375,True,
sci_031,science,25,blocks.25.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.6953125,4.4140625,True,
sci_031,science,26,blocks.26.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.5625,4.28125,True,
sci_031,science,27,blocks.27.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.59375,4.3125,True,
sci_031,science,28,blocks.28.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.7265625,4.4453125,True,
sci_031,science,29,blocks.29.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.7109375,4.4296875,True,
sci_031,science,30,blocks.30.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,14.953125,4.671875,True,
sci_031,science,31,blocks.31.hook_resid_post,logit,electromagnetic radiation,19302, electromagnetic,2,250,250,10.28125,15.1171875,4.8359375,True,
sci_035,science,0,blocks.0.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,12.96875,-0.40625,True,
sci_035,science,1,blocks.1.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.5546875,0.1796875,True,
sci_035,science,2,blocks.2.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.6171875,0.2421875,True,
sci_035,science,3,blocks.3.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.65625,0.28125,True,
sci_035,science,4,blocks.4.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.5390625,0.1640625,True,
sci_035,science,5,blocks.5.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.3125,-0.0625,True,
sci_035,science,6,blocks.6.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.3515625,-0.0234375,True,
sci_035,science,7,blocks.7.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.109375,-0.265625,True,
sci_035,science,8,blocks.8.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.1484375,-0.2265625,True,
sci_035,science,9,blocks.9.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,13.7109375,0.3359375,True,
sci_035,science,10,blocks.10.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,14.4609375,1.0859375,True,
sci_035,science,11,blocks.11.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.171875,1.796875,True,
sci_035,science,12,blocks.12.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.1796875,1.8046875,True,
sci_035,science,13,blocks.13.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.5078125,2.1328125,True,
sci_035,science,14,blocks.14.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.015625,1.640625,True,
sci_035,science,15,blocks.15.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,14.84375,1.46875,True,
sci_035,science,16,blocks.16.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,14.765625,1.390625,True,
sci_035,science,17,blocks.17.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.359375,1.984375,True,
sci_035,science,18,blocks.18.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.4453125,2.0703125,True,
sci_035,science,19,blocks.19.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.296875,1.921875,True,
sci_035,science,20,blocks.20.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.40625,2.03125,True,
sci_035,science,21,blocks.21.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.4609375,2.0859375,True,
sci_035,science,22,blocks.22.hook_resid_post,logit,4.6 billion years,577, 4,5,251,251,13.375,15.5234375,2.1484375,True,
