example_id,condition,layer,gold_answer,gold_first_token,gold_token_id,gold_logit,gold_rank,is_top1,top1_token,top1_logit
geo_037,cell_D,20,South America,South,4882,5.2227,3887,0,yes,14.8281
geo_037,cell_D,21,South America,South,4882,3.4336,11520,0,yes,12.6875
geo_037,cell_D,22,South America,South,4882,4.7539,3315,0,yes,12.3516
geo_037,cell_D,23,South America,South,4882,4.5586,4718,0,.bunifuFlatButton,11.8203
geo_037,cell_D,24,South America,South,4882,4.0859,8146,0,________________________________,12.3359
geo_037,cell_D,25,South America,South,4882,5.8438,1809,0,yes,12.7109
geo_037,cell_D,26,South America,South,4882,7.2422,618,0,<|endoftext|>,15.2266
geo_037,cell_D,27,South America,South,4882,13.3984,0,1,South,13.3984
geo_037,cell_D,28,South America,South,4882,11.4922,7,0,Earth,14.8594
geo_037,cell_D,29,South America,South,4882,13.8828,5,0,Americas,16.2344
geo_037,cell_D,30,South America,South,4882,18.1094,5,0,Asia,20.3281
geo_037,cell_D,31,South America,South,4882,21.7031,0,1,South,21.7031
geo_037,cell_D,32,South America,South,4882,22.4844,0,1,South,22.4844
geo_037,cell_D,33,South America,South,4882,27.7656,0,1,South,27.7656
geo_037,cell_D,34,South America,South,4882,25.3125,0,1,South,25.3125
geo_037,cell_D,35,South America,South,4882,24.5781,0,1,South,24.5781
geo_039,cell_B,0,Asia,Asia,13622,-1.2373,99197,0,cor,15.0703
geo_039,cell_B,1,Asia,Asia,13622,-2.209,110844,0,createElement,15.1172
geo_039,cell_B,2,Asia,Asia,13622,-2.2988,112200,0,createElement,15.7891
geo_039,cell_B,3,Asia,Asia,13622,-1.2852,98541,0,VIRTUAL,14.5547
geo_039,cell_B,4,Asia,Asia,13622,-1.6982,104668,0,<>,14.6328
geo_039,cell_B,5,Asia,Asia,13622,-1.8711,106877,0,_ASSUME,16.3594
geo_039,cell_B,6,Asia,Asia,13622,-1.0176,93661,0,shouldReceive,14.6484
geo_039,cell_B,7,Asia,Asia,13622,0.1549,74756,0,派人,16.2344
geo_039,cell_B,8,Asia,Asia,13622,0.7134,65066,0,纽,15.3906
geo_039,cell_B,9,Asia,Asia,13622,0.5664,67584,0,None,15.4609
geo_039,cell_B,10,Asia,Asia,13622,2.5117,33208,0,'',15.625
geo_039,cell_B,11,Asia,Asia,13622,3.7852,18634,0,\/\/,14.7656
geo_039,cell_B,12,Asia,Asia,13622,4.3281,10943,0,"{""",13.7109
geo_039,cell_B,13,Asia,Asia,13622,6.9414,1881,0,tr,13.3203
geo_039,cell_B,14,Asia,Asia,13622,6.3477,2497,0,scratch,12.5625
geo_039,cell_B,15,Asia,Asia,13622,7.5039,994,0,New,13.4922
geo_039,cell_B,16,Asia,Asia,13622,7.457,926,0,yes,12.1875
geo_039,cell_B,17,Asia,Asia,13622,6.8398,1293,0,Earth,13.3672
geo_039,cell_B,18,Asia,Asia,13622,8.2109,460,0,yes,15.4219
geo_039,cell_B,19,Asia,Asia,13622,8.1562,680,0,yes,16.4688
geo_039,cell_B,20,Asia,Asia,13622,6.0273,2039,0,'.,11.9922
geo_039,cell_B,21,Asia,Asia,13622,6.1523,1875,0,...,12.4531
geo_039,cell_B,22,Asia,Asia,13622,6.4336,1113,0,...,12.7031
geo_039,cell_B,23,Asia,Asia,13622,7.9414,365,0,...,14.4688
geo_039,cell_B,24,Asia,Asia,13622,8.125,319,0,.bunifuFlatButton,12.7578
geo_039,cell_B,25,Asia,Asia,13622,8.2812,394,0,None,13.5625
geo_039,cell_B,26,Asia,Asia,13622,10.9375,52,0,North,14.8594
geo_039,cell_B,27,Asia,Asia,13622,14.1953,8,0,中国大陆,17.7031
geo_039,cell_B,28,Asia,Asia,13622,14.1484,7,0,中国大陆,16.8281
geo_039,cell_B,29,Asia,Asia,13622,15.0781,1,0,中国大陆,16.5625
geo_039,cell_B,30,Asia,Asia,13622,22.1406,0,1,Asia,22.1406
geo_039,cell_B,31,Asia,Asia,13622,24.4375,0,1,Asia,24.4375
geo_039,cell_B,32,Asia,Asia,13622,24.9219,0,1,Asia,24.9219
geo_039,cell_B,33,Asia,Asia,13622,27.2656,0,1,Asia,27.2656
geo_039,cell_B,34,Asia,Asia,13622,24.3438,0,1,Asia,24.3438
geo_039,cell_B,35,Asia,Asia,13622,19.125,1,0,the,19.5469
geo_039,cell_D,0,Asia,Asia,13622,0.2549,72863,0,VIRTUAL,14.7969
geo_039,cell_D,1,Asia,Asia,13622,-0.3826,82543,0,VIRTUAL,17.125
geo_039,cell_D,2,Asia,Asia,13622,-0.2739,81192,0,VIRTUAL,16.6562
geo_039,cell_D,3,Asia,Asia,13622,0.2493,72633,0,VIRTUAL,17.0625
geo_039,cell_D,4,Asia,Asia,13622,0.4883,68611,0,VIRTUAL,16.2656
geo_039,cell_D,5,Asia,Asia,13622,-0.5923,87143,0,*******************************************************************************/,15.0859
geo_039,cell_D,6,Asia,Asia,13622,1.1055,58594,0,curt,15.7969
geo_039,cell_D,7,Asia,Asia,13622,1.2637,55481,0,✔,15.0781
geo_039,cell_D,8,Asia,Asia,13622,2.3105,39268,0,​,16.2188
geo_039,cell_D,9,Asia,Asia,13622,3.0605,25971,0,✔,15.375
geo_039,cell_D,10,Asia,Asia,13622,2.6289,29411,0,Answer,16.3906
geo_039,cell_D,11,Asia,Asia,13622,-0.8687,93519,0,Answer,18.1719
geo_039,cell_D,12,Asia,Asia,13622,1.3359,51431,0,Answer,14.0625
geo_039,cell_D,13,Asia,Asia,13622,1.21,53175,0,,13.8359
geo_039,cell_D,14,Asia,Asia,13622,1.7305,41524,0,yes,14.9688
geo_039,cell_D,15,Asia,Asia,13622,1.8594,36709,0,",",12.7812
geo_039,cell_D,16,Asia,Asia,13622,1.4619,44396,0,yes,14.2656
geo_039,cell_D,17,Asia,Asia,13622,0.5503,65398,0,yes,13.375
geo_039,cell_D,18,Asia,Asia,13622,1.4707,43157,0,yes,15.6094
geo_039,cell_D,19,Asia,Asia,13622,1.8799,37932,0,\/\/,14.7188
geo_039,cell_D,20,Asia,Asia,13622,0.7227,61449,0,yes,14.6094
geo_039,cell_D,21,Asia,Asia,13622,-0.0748,78672,0,Explanation,12.9688
geo_039,cell_D,22,Asia,Asia,13622,0.105,74203,0,yes,12.6172
geo_039,cell_D,23,Asia,Asia,13622,0.4253,66790,0,.bunifuFlatButton,11.8906
geo_039,cell_D,24,Asia,Asia,13622,1.6104,41872,0,________________________________,11.9453
geo_039,cell_D,25,Asia,Asia,13622,0.9458,55384,0,""")",12.6328
geo_039,cell_D,26,Asia,Asia,13622,2.6582,22858,0,<|endoftext|>,14.5625
geo_039,cell_D,27,Asia,Asia,13622,9.4688,108,0,Southeast,13.6875
geo_039,cell_D,28,Asia,Asia,13622,9.9453,41,0,Earth,15.0625
geo_039,cell_D,29,Asia,Asia,13622,13.8047,4,0,Americas,15.5625
geo_039,cell_D,30,Asia,Asia,13622,23.4219,0,1,Asia,23.4219
geo_039,cell_D,31,Asia,Asia,13622,26.1719,0,1,Asia,26.1719
geo_039,cell_D,32,Asia,Asia,13622,28.4688,0,1,Asia,28.4688
geo_039,cell_D,33,Asia,Asia,13622,30.4062,0,1,Asia,30.4062
geo_039,cell_D,34,Asia,Asia,13622,27.875,0,1,Asia,27.875
geo_039,cell_D,35,Asia,Asia,13622,23.0312,0,1,Asia,23.0312
geo_042,cell_B,0,1957,,220,9.1953,524,0,cor,15.2422
geo_042,cell_B,1,1957,,220,2.4316,39309,0,createElement,15.3906
geo_042,cell_B,2,1957,,220,3.2246,29626,0,createElement,16.0625
geo_042,cell_B,3,1957,,220,3.8633,18819,0,///////////////////////////////////////////////////////////////////////////////,14.3672
geo_042,cell_B,4,1957,,220,4.5625,13238,0,<>,15.0312
geo_042,cell_B,5,1957,,220,2.9863,31309,0,_ASSUME,15.7969
geo_042,cell_B,6,1957,,220,4.6953,12426,0,toContain,15.1797
geo_042,cell_B,7,1957,,220,9.4219,476,0,派人,16.1406
geo_042,cell_B,8,1957,,220,10.9062,122,0,派人,15.2656
geo_042,cell_B,9,1957,,220,10.7031,160,0,Provided,14.9141
geo_042,cell_B,10,1957,,220,8.9219,679,0,>>>>>>>,15.0
geo_042,cell_B,11,1957,,220,9.0078,687,0,getCell,16.3438
geo_042,cell_B,12,1957,,220,9.5078,254,0,Response,17.0
geo_042,cell_B,13,1957,,220,9.8359,162,0,getCell,14.7031
geo_042,cell_B,14,1957,,220,7.457,1018,0,getCell,12.6719
geo_042,cell_B,15,1957,,220,10.8906,28,0,,13.3984
geo_042,cell_B,16,1957,,220,12.5312,4,0,,14.6562
geo_042,cell_B,17,1957,,220,11.0,15,0,yes,14.0
geo_042,cell_B,18,1957,,220,11.2969,11,0,yes,14.9453
geo_042,cell_B,19,1957,,220,13.1641,5,0,yes,16.5938
geo_042,cell_B,20,1957,,220,8.7734,169,0,...,14.7266
geo_042,cell_B,21,1957,,220,7.6211,479,0,...,14.5625
geo_042,cell_B,22,1957,,220,6.6094,810,0,...,13.625
geo_042,cell_B,23,1957,,220,5.5547,2984,0,...,15.8516
geo_042,cell_B,24,1957,,220,6.6016,1184,0,getCell,12.7578
geo_042,cell_B,25,1957,,220,6.6797,1436,0,DOMContentLoaded,14.1172
geo_042,cell_B,26,1957,,220,6.2578,2761,0,DOMContentLoaded,13.8281
geo_042,cell_B,27,1957,,220,7.4336,1278,0,fkk,14.3047
geo_042,cell_B,28,1957,,220,9.5625,55,0,toISOString,12.0391
geo_042,cell_B,29,1957,,220,10.1328,34,0,toISOString,12.7344
geo_042,cell_B,30,1957,,220,11.3672,18,0,America,13.8125
geo_042,cell_B,31,1957,,220,9.0938,148,0,Africa,15.0234
geo_042,cell_B,32,1957,,220,9.5859,140,0,Africa,18.8281
geo_042,cell_B,33,1957,,220,12.8672,62,0,Acc,28.6094
geo_042,cell_B,34,1957,,220,15.7422,12,0,Acc,25.8281
geo_042,cell_B,35,1957,,220,17.2812,2,0,Acc,18.9688
geo_042,cell_D,0,1957,,220,5.2188,8398,0,Brick,14.5078
geo_042,cell_D,1,1957,,220,-0.2871,80932,0,birka,17.6094
geo_042,cell_D,2,1957,,220,-0.4475,83923,0,VIRTUAL,16.1406
geo_042,cell_D,3,1957,,220,3.5,25656,0,VIRTUAL,16.3594
geo_042,cell_D,4,1957,,220,6.4453,4501,0,VIRTUAL,15.5938
geo_042,cell_D,5,1957,,220,7.6641,1912,0,,14.6484
geo_042,cell_D,6,1957,,220,6.9531,3093,0,curt,15.6484
geo_042,cell_D,7,1957,,220,8.8047,886,0,Answer,15.2656
geo_042,cell_D,8,1957,,220,9.7344,366,0,✔,16.1406
geo_042,cell_D,9,1957,,220,9.7656,320,0,✔,15.2344
geo_042,cell_D,10,1957,,220,10.9297,68,0,Answer,15.3359
geo_042,cell_D,11,1957,,220,11.25,66,0,Answer,17.1562
geo_042,cell_D,12,1957,,220,12.2812,6,0,Answer,13.6953
geo_042,cell_D,13,1957,,220,9.8984,84,0,getCell,13.7656
geo_042,cell_D,14,1957,,220,11.25,32,0,yes,14.625
geo_042,cell_D,15,1957,,220,6.1406,1904,0,✔,12.8516
geo_042,cell_D,16,1957,,220,6.7773,1144,0,yes,14.2578
geo_042,cell_D,17,1957,,220,8.0859,250,0,yes,13.0078
geo_042,cell_D,18,1957,,220,9.8438,58,0,yes,15.1484
geo_042,cell_D,19,1957,,220,8.5312,155,0,yes,13.6484
geo_042,cell_D,20,1957,,220,10.2344,31,0,yes,14.625
geo_042,cell_D,21,1957,,220,6.2148,959,0,yes,12.2266
geo_042,cell_D,22,1957,,220,5.7539,1159,0,Республик,11.3203
geo_042,cell_D,23,1957,,220,3.5352,10594,0,.bunifuFlatButton,11.5703
geo_042,cell_D,24,1957,,220,3.4805,12124,0,Redistributions,12.2656
geo_042,cell_D,25,1957,,220,5.1602,3345,0,yes,13.2734
geo_042,cell_D,26,1957,,220,10.7266,12,0,<|endoftext|>,14.2266
geo_042,cell_D,27,1957,,220,12.7656,8,0,years,14.2969
geo_042,cell_D,28,1957,,220,12.1172,9,0,Year,14.7109
geo_042,cell_D,29,1957,,220,15.2891,2,0,Year,16.6875
geo_042,cell_D,30,1957,,220,20.7969,0,1,,20.7969
geo_042,cell_D,31,1957,,220,21.9844,0,1,,21.9844
geo_042,cell_D,32,1957,,220,22.9062,0,1,,22.9062
geo_042,cell_D,33,1957,,220,19.8594,2,0,Acc,25.375
geo_042,cell_D,34,1957,,220,22.7344,1,0,Acc,23.5469
geo_042,cell_D,35,1957,,220,23.4531,0,1,,23.4531
geo_043,cell_B,0,South America,South,4882,2.0664,39066,0,cor,15.3047
geo_043,cell_B,1,South America,South,4882,1.6914,49802,0,createElement,15.0078
geo_043,cell_B,2,South America,South,4882,1.1104,58815,0,createElement,15.8047
geo_043,cell_B,3,South America,South,4882,3.7246,19879,0,VIRTUAL,14.6875
geo_043,cell_B,4,South America,South,4882,3.3965,26088,0,<>,14.3828
geo_043,cell_B,5,South America,South,4882,3.4043,26149,0,_ASSUME,15.8281
geo_043,cell_B,6,South America,South,4882,2.7246,34391,0,shouldReceive,14.4062
geo_043,cell_B,7,South America,South,4882,5.3828,8068,0,派人,15.8047
geo_043,cell_B,8,South America,South,4882,4.0156,17409,0,+-+-+-+-,15.2891
geo_043,cell_B,9,South America,South,4882,4.0859,16719,0,None,14.9375
geo_043,cell_B,10,South America,South,4882,4.3125,14191,0,'',14.9766
geo_043,cell_B,11,South America,South,4882,6.2188,4668,0,getCell,14.6953
geo_043,cell_B,12,South America,South,4882,10.0,112,0,Response,14.0
geo_043,cell_B,13,South America,South,4882,9.3203,216,0,tr,12.8828
geo_043,cell_B,14,South America,South,4882,7.2734,1132,0,Hide,12.6953
geo_043,cell_B,15,South America,South,4882,7.2734,1073,0,New,12.5859
geo_043,cell_B,16,South America,South,4882,7.8633,533,0,yes,12.3594
geo_043,cell_B,17,South America,South,4882,7.8945,414,0,yes,13.6406
geo_043,cell_B,18,South America,South,4882,8.2578,395,0,yes,15.4062
geo_043,cell_B,19,South America,South,4882,9.5,176,0,yes,17.0625
geo_043,cell_B,20,South America,South,4882,5.2227,4192,0,...,12.9219
geo_043,cell_B,21,South America,South,4882,6.4883,1517,0,...,13.625
geo_043,cell_B,22,South America,South,4882,6.375,1008,0,...,12.6094
geo_043,cell_B,23,South America,South,4882,9.4141,51,0,...,14.2656
geo_043,cell_B,24,South America,South,4882,7.8438,328,0,.bunifuFlatButton,12.5156
geo_043,cell_B,25,South America,South,4882,9.0859,144,0,.bunifuFlatButton,13.5391
geo_043,cell_B,26,South America,South,4882,10.9609,42,0,getStore,13.9766
geo_043,cell_B,27,South America,South,4882,14.375,4,0,中国大陆,15.8125
geo_043,cell_B,28,South America,South,4882,12.6562,10,0,Earth,15.4375
geo_043,cell_B,29,South America,South,4882,11.9766,15,0,America,14.375
geo_043,cell_B,30,South America,South,4882,15.4375,9,0,Asia,18.9531
geo_043,cell_B,31,South America,South,4882,13.8047,27,0,Asia,20.2031
geo_043,cell_B,32,South America,South,4882,15.5703,15,0,Ecuador,18.7344
geo_043,cell_B,33,South America,South,4882,22.9062,1,0,Q,26.8906
geo_043,cell_B,34,South America,South,4882,22.1719,0,1,South,22.1719
geo_043,cell_B,35,South America,South,4882,17.6094,2,0,Q,18.8906
geo_043,cell_D,0,South America,South,4882,7.3555,2075,0,VIRTUAL,14.6641
geo_043,cell_D,1,South America,South,4882,5.2695,9647,0,birka,17.1562
geo_043,cell_D,2,South America,South,4882,6.5078,4556,0,VIRTUAL,16.4844
geo_043,cell_D,3,South America,South,4882,6.6094,4137,0,VIRTUAL,16.625
geo_043,cell_D,4,South America,South,4882,5.9258,6141,0,VIRTUAL,15.8594
geo_043,cell_D,5,South America,South,4882,5.4531,8038,0,CADE,15.0078
geo_043,cell_D,6,South America,South,4882,3.7266,20062,0,curt,16.0312
geo_043,cell_D,7,South America,South,4882,6.4453,4338,0,✔,15.0703
geo_043,cell_D,8,South America,South,4882,6.7383,3373,0,✔,16.0156
geo_043,cell_D,9,South America,South,4882,8.1172,1170,0,"{""",15.4141
geo_043,cell_D,10,South America,South,4882,9.0,418,0,Answer,16.7344
geo_043,cell_D,11,South America,South,4882,6.4062,3258,0,Answer,18.0625
geo_043,cell_D,12,South America,South,4882,9.5391,161,0,Answer,13.9844
geo_043,cell_D,13,South America,South,4882,7.3555,1141,0,getCell,14.0312
geo_043,cell_D,14,South America,South,4882,8.5156,444,0,yes,14.9766
geo_043,cell_D,15,South America,South,4882,4.3945,8170,0,",",12.7969
geo_043,cell_D,16,South America,South,4882,4.6367,7225,0,yes,14.3125
geo_043,cell_D,17,South America,South,4882,5.5,3232,0,yes,13.2578
geo_043,cell_D,18,South America,South,4882,5.3516,3741,0,yes,15.7734
geo_043,cell_D,19,South America,South,4882,4.3203,7691,0,\/\/,14.9609
geo_043,cell_D,20,South America,South,4882,5.0195,4616,0,yes,14.6641
geo_043,cell_D,21,South America,South,4882,3.2031,13867,0,yes,12.75
geo_043,cell_D,22,South America,South,4882,4.5742,3913,0,yes,12.4375
geo_043,cell_D,23,South America,South,4882,4.4453,5206,0,yes,11.8125
geo_043,cell_D,24,South America,South,4882,3.9316,9060,0,________________________________,12.3672
geo_043,cell_D,25,South America,South,4882,5.8281,1837,0,yes,12.9922
geo_043,cell_D,26,South America,South,4882,7.0742,731,0,<|endoftext|>,15.1328
geo_043,cell_D,27,South America,South,4882,12.9375,1,0,Earth,13.5
geo_043,cell_D,28,South America,South,4882,11.0156,11,0,Earth,14.9141
geo_043,cell_D,29,South America,South,4882,13.6016,5,0,Americas,16.25
geo_043,cell_D,30,South America,South,4882,17.9688,5,0,Asia,19.8906
geo_043,cell_D,31,South America,South,4882,21.0781,0,1,South,21.0781
geo_043,cell_D,32,South America,South,4882,20.4531,0,1,South,20.4531
geo_043,cell_D,33,South America,South,4882,26.8906,0,1,South,26.8906
geo_043,cell_D,34,South America,South,4882,25.4219,0,1,South,25.4219
geo_043,cell_D,35,South America,South,4882,24.9688,0,1,South,24.9688
geo_044,cell_B,0,geothermal energy,ge,3893,2.832,28758,0,Elements,15.2891
geo_044,cell_B,1,geothermal energy,ge,3893,0.4478,69296,0,createElement,14.8828
geo_044,cell_B,2,geothermal energy,ge,3893,-0.9663,92358,0,createElement,15.6719
geo_044,cell_B,3,geothermal energy,ge,3893,0.9092,61873,0,VIRTUAL,14.2266
geo_044,cell_B,4,geothermal energy,ge,3893,1.6943,49043,0,toContain,15.5312
geo_044,cell_B,5,geothermal energy,ge,3893,1.8018,47154,0,'',16.1094
geo_044,cell_B,6,geothermal energy,ge,3893,-1.8105,106348,0,toContain,15.0078
geo_044,cell_B,7,geothermal energy,ge,3893,0.9922,60517,0,'',16.6875
geo_044,cell_B,8,geothermal energy,ge,3893,1.8926,46260,0,+-+-+-+-,14.8359
geo_044,cell_B,9,geothermal energy,ge,3893,1.6611,49690,0,Provided,14.9219
geo_044,cell_B,10,geothermal energy,ge,3893,0.9263,61148,0,>>>>>>>,14.8125
geo_044,cell_B,11,geothermal energy,ge,3893,0.1637,74587,0,getCell,16.3594
geo_044,cell_B,12,geothermal energy,ge,3893,-1.2041,100521,0,Response,15.2891
geo_044,cell_B,13,geothermal energy,ge,3893,0.7871,58810,0,getCell,14.3203
geo_044,cell_B,14,geothermal energy,ge,3893,1.4746,45501,0,scratches,12.6094
geo_044,cell_B,15,geothermal energy,ge,3893,1.4111,46047,0,New,12.8594
geo_044,cell_B,16,geothermal energy,ge,3893,1.8809,36704,0,getOption,12.7578
geo_044,cell_B,17,geothermal energy,ge,3893,2.8496,20397,0,|--,12.1484
geo_044,cell_B,18,geothermal energy,ge,3893,2.9844,21153,0,getOption,13.7109
geo_044,cell_B,19,geothermal energy,ge,3893,2.4824,29085,0,yes,14.4453
geo_044,cell_B,20,geothermal energy,ge,3893,0.9473,54783,0,...,13.3828
geo_044,cell_B,21,geothermal energy,ge,3893,0.4573,67849,0,...,13.6562
geo_044,cell_B,22,geothermal energy,ge,3893,0.0355,76746,0,...,13.0547
geo_044,cell_B,23,geothermal energy,ge,3893,-0.1183,80238,0,...,15.0625
geo_044,cell_B,24,geothermal energy,ge,3893,-1.8652,114493,0,...,13.1484
geo_044,cell_B,25,geothermal energy,ge,3893,-0.4517,86973,0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,13.0312
geo_044,cell_B,26,geothermal energy,ge,3893,-0.1747,79812,0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,14.0625
geo_044,cell_B,27,geothermal energy,ge,3893,0.5952,64287,0,America,14.9766
geo_044,cell_B,28,geothermal energy,ge,3893,0.6157,61261,0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,14.8438
geo_044,cell_B,29,geothermal energy,ge,3893,1.4473,44625,0,ABCDEFGHIJKLMNOPQRSTUVWXYZ,13.9375
geo_044,cell_B,30,geothermal energy,ge,3893,1.3691,45133,0,America,15.5391
geo_044,cell_B,31,geothermal energy,ge,3893,0.791,54771,0,America,14.2422
geo_044,cell_B,32,geothermal energy,ge,3893,1.6143,36473,0,Austria,17.2188
geo_044,cell_B,33,geothermal energy,ge,3893,7.9883,462,0,Rey,22.0469
geo_044,cell_B,34,geothermal energy,ge,3893,9.0703,194,0,Austria,19.8594
geo_044,cell_B,35,geothermal energy,ge,3893,9.4062,282,0,Rey,17.875
geo_044,cell_D,0,geothermal energy,ge,3893,2.6289,30990,0,Brick,14.5859
geo_044,cell_D,1,geothermal energy,ge,3893,0.2433,72117,0,birka,17.625
geo_044,cell_D,2,geothermal energy,ge,3893,0.6084,66738,0,VIRTUAL,16.25
geo_044,cell_D,3,geothermal energy,ge,3893,1.0078,60118,0,VIRTUAL,16.1719
geo_044,cell_D,4,geothermal energy,ge,3893,2.8457,32970,0,VIRTUAL,15.6797
geo_044,cell_D,5,geothermal energy,ge,3893,0.8755,62128,0,*******************************************************************************/,14.7969
geo_044,cell_D,6,geothermal energy,ge,3893,-2.0957,110530,0,curt,15.9688
geo_044,cell_D,7,geothermal energy,ge,3893,-1.5908,103474,0,✔,14.8359
geo_044,cell_D,8,geothermal energy,ge,3893,-0.3086,82172,0,✔,15.9531
geo_044,cell_D,9,geothermal energy,ge,3893,-0.3149,82681,0,✔,15.1094
geo_044,cell_D,10,geothermal energy,ge,3893,1.3008,53222,0,Answer,16.1875
geo_044,cell_D,11,geothermal energy,ge,3893,2.7285,27921,0,Answer,17.8906
geo_044,cell_D,12,geothermal energy,ge,3893,3.9102,13879,0,.,13.9375
geo_044,cell_D,13,geothermal energy,ge,3893,2.4922,28510,0,yes,13.6797
geo_044,cell_D,14,geothermal energy,ge,3893,2.5957,28221,0,yes,15.1875
geo_044,cell_D,15,geothermal energy,ge,3893,0.7861,60531,0,",",12.7969
geo_044,cell_D,16,geothermal energy,ge,3893,-0.1687,81689,0,yes,14.3047
geo_044,cell_D,17,geothermal energy,ge,3893,0.0456,76566,0,yes,13.2891
geo_044,cell_D,18,geothermal energy,ge,3893,2.2031,30291,0,yes,15.3281
geo_044,cell_D,19,geothermal energy,ge,3893,0.2939,70228,0,\/\/,14.1406
geo_044,cell_D,20,geothermal energy,ge,3893,-0.7671,93624,0,yes,14.9375
geo_044,cell_D,21,geothermal energy,ge,3893,0.1642,73230,0,yes,13.1172
geo_044,cell_D,22,geothermal energy,ge,3893,0.4504,65565,0,.bunifuFlatButton,11.8516
geo_044,cell_D,23,geothermal energy,ge,3893,1.3584,45839,0,.bunifuFlatButton,13.2031
geo_044,cell_D,24,geothermal energy,ge,3893,1.3135,47271,0,.bunifuFlatButton,13.2969
geo_044,cell_D,25,geothermal energy,ge,3893,0.4185,67062,0,yes,12.5625
geo_044,cell_D,26,geothermal energy,ge,3893,0.014,76268,0,<|endoftext|>,14.2109
geo_044,cell_D,27,geothermal energy,ge,3893,1.0654,53580,0,exampleModal,13.0703
geo_044,cell_D,28,geothermal energy,ge,3893,2.5586,25293,0,renewable,13.2891
geo_044,cell_D,29,geothermal energy,ge,3893,3.4023,14031,0,renewable,15.5469
geo_044,cell_D,30,geothermal energy,ge,3893,5.8398,1503,0,renewable,16.7656
geo_044,cell_D,31,geothermal energy,ge,3893,10.75,34,0,renewable,15.9922
geo_044,cell_D,32,geothermal energy,ge,3893,13.2266,7,0,Iceland,16.8438
geo_044,cell_D,33,geothermal energy,ge,3893,26.375,0,1,ge,26.375
geo_044,cell_D,34,geothermal energy,ge,3893,25.3594,0,1,ge,25.3594
geo_044,cell_D,35,geothermal energy,ge,3893,22.2812,0,1,ge,22.2812
geo_045,cell_B,0,Asia,Asia,13622,-1.3066,100332,0,cor,15.1719
geo_045,cell_B,1,Asia,Asia,13622,-2.1699,110345,0,createElement,15.4609
geo_045,cell_B,2,Asia,Asia,13622,-2.2441,111383,0,createElement,16.1562
geo_045,cell_B,3,Asia,Asia,13622,-1.0215,94512,0,VIRTUAL,14.6953
geo_045,cell_B,4,Asia,Asia,13622,-1.5254,101965,0,toContain,14.3672
geo_045,cell_B,5,Asia,Asia,13622,-1.627,103210,0,_ASSUME,16.3438
geo_045,cell_B,6,Asia,Asia,13622,-0.6255,87300,0,findById,14.5312
geo_045,cell_B,7,Asia,Asia,13622,0.4956,68993,0,派人,15.9453
geo_045,cell_B,8,Asia,Asia,13622,1.1797,57450,0,派人,15.2891
geo_045,cell_B,9,Asia,Asia,13622,0.9829,60572,0,None,15.2656
geo_045,cell_B,10,Asia,Asia,13622,2.8027,29320,0,'',16.0781
geo_045,cell_B,11,Asia,Asia,13622,3.8086,18562,0,'',15.0781
geo_045,cell_B,12,Asia,Asia,13622,4.2539,11758,0,Response,14.0625
geo_045,cell_B,13,Asia,Asia,13622,6.9062,2047,0,tr,13.5391
geo_045,cell_B,14,Asia,Asia,13622,6.4102,2392,0,New,12.7266
geo_045,cell_B,15,Asia,Asia,13622,7.7852,854,0,New,13.9062
geo_045,cell_B,16,Asia,Asia,13622,7.7891,706,0,yes,12.9453
geo_045,cell_B,17,Asia,Asia,13622,7.2734,870,0,yes,14.5078
geo_045,cell_B,18,Asia,Asia,13622,8.4062,406,0,yes,15.7266
geo_045,cell_B,19,Asia,Asia,13622,8.3281,636,0,yes,17.1094
geo_045,cell_B,20,Asia,Asia,13622,5.8555,2161,0,...,12.5547
geo_045,cell_B,21,Asia,Asia,13622,5.5547,2987,0,',13.1953
geo_045,cell_B,22,Asia,Asia,13622,5.875,1725,0,yes,13.2031
geo_045,cell_B,23,Asia,Asia,13622,7.7891,359,0,...,14.6875
geo_045,cell_B,24,Asia,Asia,13622,8.3516,247,0,...,13.3516
geo_045,cell_B,25,Asia,Asia,13622,8.8281,215,0,yes,13.8438
geo_045,cell_B,26,Asia,Asia,13622,11.4609,36,0,North,15.1641
geo_045,cell_B,27,Asia,Asia,13622,14.5156,8,0,South,16.7031
geo_045,cell_B,28,Asia,Asia,13622,14.3281,4,0,Earth,17.5938
geo_045,cell_B,29,Asia,Asia,13622,15.5156,2,0,North,15.7422
geo_045,cell_B,30,Asia,Asia,13622,22.7656,0,1,Asia,22.7656
geo_045,cell_B,31,Asia,Asia,13622,25.3594,0,1,Asia,25.3594
geo_045,cell_B,32,Asia,Asia,13622,25.3594,0,1,Asia,25.3594
geo_045,cell_B,33,Asia,Asia,13622,28.4844,0,1,Asia,28.4844
geo_045,cell_B,34,Asia,Asia,13622,26.625,0,1,Asia,26.625
geo_045,cell_B,35,Asia,Asia,13622,19.5469,1,0,Kath,19.9062
geo_045,cell_D,0,Asia,Asia,13622,0.1141,75381,0,VIRTUAL,14.6719
geo_045,cell_D,1,Asia,Asia,13622,-0.4636,83895,0,VIRTUAL,17.0469
geo_045,cell_D,2,Asia,Asia,13622,-0.3667,82741,0,VIRTUAL,16.4844
geo_045,cell_D,3,Asia,Asia,13622,0.1965,73521,0,VIRTUAL,16.9375
