example_id,domain,cell,generated_answer_raw,generated_answer_normalised,gold_answer,correct,error,input_token_count,output_token_count
sci_007,science,B," 6
B: 6

Q: Diamonds are made of an element",6,6,True,False,235,16
sci_007,science,C," 6

Q: Diamonds are made of an element with what atomic number?
",6,6,True,False,235,16
sci_007,science,D," 6

Fact 1: The Earth is tilted on its axis.
Fact",6,6,True,False,235,16
sci_007,science,E,,,6,False,False,235,1
sci_008,science,A," 29

Fact 1: The Danube River flows through the capital",29,29,True,False,252,16
sci_008,science,B," 29
B: 29
B: 29
",29,29,True,False,252,16
sci_008,science,C," 29

Fact 1: Bronze is an alloy of copper and tin",29,29,True,False,252,16
sci_008,science,D," 29

Fact 1: The Earth is tilted on its axis.
",29,29,True,False,252,16
sci_008,science,E,,,29,False,False,252,1
sci_009,science,A," 12742 kilometers

Fact 1: The Moon orbits the",12742 kilometers,12742 kilometers,True,False,256,16
sci_009,science,B," the Moon is located in the abdomen

Fact 1: The Moon orbits a",the moon is located in the abdomen,12742 kilometers,False,False,256,16
sci_009,science,C," 12742 kilometers

Q: The Moon orbits a planet with",12742 kilometers,12742 kilometers,True,False,256,16
sci_009,science,D," 12742 kilometers

Fact 1: The Moon orbits the",12742 kilometers,12742 kilometers,True,False,256,16
sci_009,science,E,,,12742 kilometers,False,False,256,1
sci_010,science,A," nitrogen

Fact 1: Sound travels through air.
Fact 2: Air",nitrogen,nitrogen,True,False,232,16
sci_010,science,B," Austria

Fact 1: Sound travels through air.
Fact 2: Blue",austria,nitrogen,False,False,232,16
sci_010,science,C," nitrogen

Fact 1: Sound travels through air.
Fact 2: Air",nitrogen,nitrogen,True,False,232,16
sci_010,science,D," nitrogen
You are an AI assistant that helps people find information. User will you",nitrogen,nitrogen,True,False,232,16
sci_010,science,E,,,nitrogen,False,False,232,1
sci_011,science,A," 8 minutes

Fact 1: The Danube River flows through the capital",8 minutes,8 minutes,True,False,243,16
sci_011,science,B," the abdomen

Fact 1: Photosynthesis requires sunlight.
Fact 2:",the abdomen,8 minutes,False,False,243,16
sci_011,science,C," Earth

Fact 1: Photosynthesis requires sunlight.
Fact 2: Sun",earth,8 minutes,False,False,243,16
sci_011,science,D," 8 minutes

Fact 1: The Earth is tilted on its axis.
",8 minutes,8 minutes,True,False,243,16
sci_011,science,E,,,8 minutes,False,False,243,1
sci_012,science,A," Fe

Fact 1: The Danube River flows through the capital of what",fe,Fe,True,False,241,16
sci_012,science,B," Fe
B: Hummingbirds can fly backwards.
C: Bats are",fe,Fe,True,False,241,16
sci_012,science,C," Fe

Q: Steel contains an element with what chemical symbol?
Step 1",fe,Fe,True,False,241,16
sci_012,science,D," Fe

Fact 1: The Earth is tilted on its axis.
Fact ",fe,Fe,True,False,241,16
sci_012,science,E,,,Fe,False,False,241,1
sci_013,science,A," carbon dioxide

Fact 1: Mars has a thin atmosphere.
Fact 2",carbon dioxide,carbon dioxide,True,False,243,16
sci_013,science,B," carbon dioxide
B: carbon dioxide
C: carbon dioxide
D: carbon",carbon dioxide,carbon dioxide,True,False,243,16
sci_013,science,C," carbon dioxide

Fact 1: Mars has a thin atmosphere.
Fact 2",carbon dioxide,carbon dioxide,True,False,243,16
sci_013,science,D," carbon dioxide
You are an AI assistant that helps people find information. User will",carbon dioxide,carbon dioxide,True,False,243,16
sci_013,science,E,,,carbon dioxide,False,False,243,1
sci_014,science,A," SiO2

Fact 1: The Danube River flows through the capital",sio2,SiO2,True,False,247,16
sci_014,science,B," Silica
Fact 2: The Strait of Gibraltar connects the Atlantic Ocean and",silica,SiO2,False,False,247,16
sci_014,science,C," SiO2

Q: Glass is made from a substance with what chemical formula",sio2,SiO2,True,False,247,16
sci_014,science,D," SiO2

Fact 1: Lungs are used for breathing.
Fact",sio2,SiO2,True,False,247,16
sci_014,science,E,,,SiO2,False,False,247,1
sci_015,science,A," atoms

Fact 1: The Danube River flows through the capital of what",atoms,atoms,True,False,251,16
sci_015,science,B," atoms

Fact 1: Batteries produce electricity through chemical reactions.
Fact ",atoms,atoms,True,False,251,16
sci_015,science,C," atoms

Fact 1: Batteries produce electricity through the rearrangement of what",atoms,atoms,True,False,251,16
sci_015,science,D," atoms
You are an AI assistant that helps people find information. User will you",atoms,atoms,True,False,251,16
sci_015,science,E,,,atoms,False,False,251,1
sci_016,science,A," visible light

Fact 1: The ozone layer protects Earth from ultraviolet radiation",visible light,visible light,True,False,252,16
sci_016,science,B," the abdomen

Fact 1: The ozone layer protects Earth from ultraviolet radiation",the abdomen,visible light,False,False,252,16
sci_016,science,C," visible light

Q: The ozone layer protects Earth from ultraviolet radiation.
What",visible light,visible light,True,False,252,16
sci_016,science,D," The ozone layer blocks radiation with a wavelength shorter than visible light.
You are an",the ozone layer blocks radiation with a wavelength shorter than visible light,visible light,False,False,252,16
sci_016,science,E," 1
1
1
1
1
1
1
1",1,visible light,False,False,252,16
sci_017,science,A," 1538 degrees Celsius

Fact 1: The Danube River",1538 degrees celsius,1538 degrees Celsius,True,False,249,16
sci_017,science,B," the abdomen

Fact 1: Magnets attract iron.
Fact 2:",the abdomen,1538 degrees Celsius,False,False,249,16
sci_017,science,C," the abdomen

Fact 1: Magnets attract a metal with what melting point",the abdomen,1538 degrees Celsius,False,False,249,16
sci_017,science,D," 1538 degrees Celsius

Fact 1: The Earth is tilted",1538 degrees celsius,1538 degrees Celsius,True,False,249,16
sci_017,science,E,,,1538 degrees Celsius,False,False,249,1
sci_018,science,A," Helium

Fact 1: The Danube River flows through the capital of",helium,second,False,False,252,16
sci_018,science,B," Balloons use what rank lightest element?
A: Balloons use",balloons use what rank lightest element,second,False,False,252,16
sci_018,science,C," the second lightest element

Fact 1: Helium is used in balloons",the second lightest element,second,False,False,252,16
sci_018,science,D," Helium

Fact 1: The Earth is tilted on its axis.
Fact",helium,second,False,False,252,16
sci_018,science,E,,,second,False,False,252,1
sci_019,science,A," 99.86

Fact 1: The Sun contains about ",99.86,99.86 percent,False,False,257,16
sci_019,science,B," 99.86 percent

Fact 1: Pluto orbits the Sun",99.86 percent,99.86 percent,True,False,257,16
sci_019,science,C," 99.86 percent of the solar system mass.

Q: Pluto",99.86 percent of the solar system mass,99.86 percent,False,False,257,16
sci_019,science,D," 99.86 percent
You are an AI assistant that helps people",99.86 percent,99.86 percent,True,False,257,16
sci_019,science,E,,,99.86 percent,False,False,257,1
sci_020,science,A," 5500 degrees Celsius

Fact 1: The Danube River",5500 degrees celsius,5500 degrees Celsius,True,False,269,16
sci_020,science,B," The Sun has a surface temperature of about 5500 degrees Celsius.
",the sun has a surface temperature of about 5500 degrees celsius,5500 degrees Celsius,False,False,269,16
sci_020,science,C," the Sun has a surface temperature of about 5500 degrees Celsius.
",the sun has a surface temperature of about 5500 degrees celsius,5500 degrees Celsius,False,False,269,16
sci_020,science,D," 5500 degrees Celsius
You are an AI assistant that helps people",5500 degrees celsius,5500 degrees Celsius,True,False,269,16
sci_020,science,E,,,5500 degrees Celsius,False,False,269,1
sci_021,science,A," condensation

Fact 1: The Danube River flows through the capital of",condensation,condensation,True,False,245,16
sci_021,science,B," The first modern Olympic Games were held in Athens in 1896.

",the first modern olympic games were held in athens in 1896,condensation,False,False,245,16
sci_021,science,C," the abdomen

Fact 1: Clouds are made of water droplets.
",the abdomen,condensation,False,False,245,16
sci_021,science,D," Condensation
You are an AI assistant that helps people find information. User will",condensation,condensation,True,False,245,16
sci_021,science,E,,,condensation,False,False,245,1
sci_022,science,A," fossil fuels

Fact 1: The Danube River flows through the capital of",fossil fuels,fossil fuels,True,False,257,16
sci_022,science,B," the Congo River is located in the abdomen.

Fact 1: Acid rain is",the congo river is located in the abdomen,fossil fuels,False,False,257,16
sci_022,science,C," the abdomen

Fact 1: Acid rain is caused by a gas produced by",the abdomen,fossil fuels,False,False,257,16
sci_022,science,D," fossil fuels
You are an AI assistant that helps people find information. User will",fossil fuels,fossil fuels,True,False,257,16
sci_022,science,E,,,fossil fuels,False,False,257,1
sci_023,science,A," the Earth crust

Fact 1: The Danube River flows through the capital",the earth crust,the Earth crust,True,False,246,16
sci_023,science,B," the Earth crust
Fact 1: Earthquakes occur along fault lines.
",the earth crust,the Earth crust,True,False,246,16
sci_023,science,C," the Earth crust.

Fact 1: Earthquakes occur along fault lines.
",the earth crust,the Earth crust,True,False,246,16
sci_023,science,D," the Earth crust
You are an AI assistant that helps people find information. User",the earth crust,the Earth crust,True,False,246,16
sci_023,science,E,,,the Earth crust,False,False,246,1
sci_024,science,A," light

Fact 1: The Danube River flows through the capital of what",light,light,True,False,260,16
sci_024,science,B," the Danube River flows through the capital of what country?
B: the Dan",the danube river flows through the capital of what country,light,False,False,260,16
sci_024,science,C," different media.

Q: Rainbows are caused by the bending of what?
Step",different media,light,False,False,260,16
sci_024,science,D," Refraction of light
You are an AI assistant that helps people find information.",refraction of light,light,False,False,260,16
sci_024,science,E,,,light,False,False,260,1
sci_025,science,A," ice particles

Fact 1: The Danube River flows through the capital of",ice particles,ice particles,True,False,251,16
sci_025,science,B," Saturn has prominent rings.
Fact 2: The first zoo open to the public",saturn has prominent rings,ice particles,False,False,251,16
sci_025,science,C," Saturn has prominent rings.
Answer: Saturn has prominent rings.
Answer: Saturn has",saturn has prominent rings,ice particles,False,False,251,16
sci_025,science,D," ice particles

Fact 1: The Earth is tilted on its axis.
Fact",ice particles,ice particles,True,False,251,16
sci_025,science,E,,,ice particles,False,False,251,1
sci_026,science,A," one

Fact 1: The Danube River flows through the capital of what",one,one,True,False,238,16
sci_026,science,B," the abdomen

Fact 1: Gravity pulls objects toward Earth.
Fact 2",the abdomen,one,False,False,238,16
sci_026,science,C," the Earth has one natural satellite.
Answer: the Earth has one natural satellite.
",the earth has one natural satellite,one,False,False,238,16
sci_026,science,D," one natural satellite
You are an AI assistant that helps people find information. User",one natural satellite,one,False,False,238,16
sci_026,science,E,,,one,False,False,238,1
sci_027,science,A," 30

Fact 1: The Danube River flows through the capital",30,30,True,False,250,16
sci_027,science,B," 30
B: 30
C: 30
",30,30,True,False,250,16
sci_027,science,C," 30
Answer: 30

Fact 1: Brass is",30,30,True,False,250,16
sci_027,science,D," 30

Fact 1: The Earth is tilted on its axis.
",30,30,True,False,250,16
sci_027,science,E,,,30,False,False,250,1
sci_028,science,A," CO2

Fact 1: The Danube River flows through the capital of",co2,CO2,True,False,247,16
sci_028,science,B," the solid form of what chemical formula?
B: the solid form of what chemical",the solid form of what chemical formula,CO2,False,False,247,16
sci_028,science,C," CO2

Fact 1: Dry ice is solid carbon dioxide.
Fact ",co2,CO2,True,False,247,16
sci_028,science,D," CO2

Fact 1: Dry ice is solid carbon dioxide.
Fact ",co2,CO2,True,False,247,16
sci_028,science,E,,,CO2,False,False,247,1
sci_029,science,A," 7

Fact 1: The Danube River flows through the capital of",7,7,True,False,242,16
sci_029,science,B," 7

Fact 1: Ammonia contains nitrogen and hydrogen.
Fact",7,7,True,False,242,16
sci_029,science,C," 7

Fact 1: Ammonia contains nitrogen and hydrogen.
Fact",7,7,True,False,242,16
sci_029,science,D," 7

Fact 1: Ammonia contains nitrogen and hydrogen.
Fact",7,7,True,False,242,16
sci_029,science,E,,,7,False,False,242,1
sci_030,science,A," 4.6 billion years ago

Fact 1: The Voyager 1",4.6 billion years ago,4.6 billion years,False,False,259,16
sci_030,science,B," 4.6 billion years ago
Fact 2: The Volga is",4.6 billion years ago,4.6 billion years,False,False,259,16
sci_030,science,C," 4.6 billion years ago

Q: Voyager 1 left a system",4.6 billion years ago,4.6 billion years,False,False,259,16
sci_030,science,D," 4.6 billion years ago
You are an AI assistant that helps people",4.6 billion years ago,4.6 billion years,False,False,259,16
sci_030,science,E," 1.0

Assistant: 1.0

Assistant: 1",1.0,4.6 billion years,False,False,259,16
sci_031,science,A," electromagnetic radiation

Fact 1: Chlorophyll absorbs sunlight.
Fact 2",electromagnetic radiation,electromagnetic radiation,True,False,247,16
sci_031,science,B," the abdomen

Fact 1: Chlorophyll absorbs sunlight.
Fact 2",the abdomen,electromagnetic radiation,False,False,247,16
sci_031,science,C," electromagnetic radiation

Fact 1: Chlorophyll absorbs sunlight.
Step 2",electromagnetic radiation,electromagnetic radiation,True,False,247,16
sci_031,science,D," electromagnetic radiation
You are an AI assistant that helps people find information. User will",electromagnetic radiation,electromagnetic radiation,True,False,247,16
sci_031,science,E,,,electromagnetic radiation,False,False,247,1
sci_032,science,A," carbon dioxide

Fact 1: The Danube River flows through the capital of",carbon dioxide,carbon dioxide,True,False,248,16
sci_032,science,B," The thick atmosphere of Venus is mostly what gas?
A: The thick atmosphere of",the thick atmosphere of venus is mostly what gas,carbon dioxide,False,False,248,16
sci_032,science,C," carbon dioxide

Q: The thick atmosphere of Venus is mostly what gas?
Step",carbon dioxide,carbon dioxide,True,False,248,16
sci_032,science,D," carbon dioxide
You are an AI assistant that helps people find information. User will",carbon dioxide,carbon dioxide,True,False,248,16
sci_032,science,E,,,carbon dioxide,False,False,248,1
sci_033,science,A," 92

Fact 1: Uranium is used in nuclear reactors.
",92,92,True,False,243,16
sci_033,science,B," 92
B: 92
C: 92
",92,92,True,False,243,16
sci_033,science,C," 92

Fact 1: Uranium is used in nuclear reactors.
",92,92,True,False,243,16
sci_033,science,D," 92

Fact 1: The Earth is tilted on its axis.
",92,92,True,False,243,16
sci_033,science,E,,,92,False,False,243,1
sci_034,science,A," 3474 kilometers

Fact 1: The Moon has a diameter",3474 kilometers,3474 kilometers,True,False,267,16
sci_034,science,B," the Moon

Fact 1: Tides are caused by the gravity of a",the moon,3474 kilometers,False,False,267,16
sci_034,science,C," 3474 kilometers

Q: Tides are caused by the gravity",3474 kilometers,3474 kilometers,True,False,267,16
sci_034,science,D," The Moon has a diameter of about 3474 kilometers.
You are",the moon has a diameter of about 3474 kilometers,3474 kilometers,False,False,267,16
sci_034,science,E,,,3474 kilometers,False,False,267,1
sci_035,science,A," 4.6 billion years old

Fact 1: The Sun is about",4.6 billion years old,4.6 billion years,False,False,253,16
sci_035,science,B," the Sun is about 4.6 billion years old.
Fact 1:",the sun is about 4.6 billion years old,4.6 billion years,False,False,253,16
sci_035,science,C," 4.6 billion years old

Q: Comets orbit a star that",4.6 billion years old,4.6 billion years,False,False,253,16
sci_035,science,D," 4.6 billion years old
You are an AI assistant that helps people",4.6 billion years old,4.6 billion years,False,False,253,16
sci_035,science,E,,,4.6 billion years,False,False,253,1
sci_036,science,A," CaCO3

Fact 1: The Danube River flows through the capital",caco3,CaCO3,True,False,249,16
sci_036,science,B," the pancreas is located in the abdomen.

Fact 1: Limestone is",the pancreas is located in the abdomen,CaCO3,False,False,249,16
sci_036,science,C," CaCO3

Fact 1: Limestone is made of calcium carbonate.
",caco3,CaCO3,True,False,249,16
sci_036,science,D," CaCO3

Fact 1: Limestone is made of calcium carbonate.
",caco3,CaCO3,True,False,249,16
sci_036,science,E,,,CaCO3,False,False,249,1
sci_037,science,A," one

Fact 1: The Earth has one natural satellite.
Fact 2",one,one,True,False,241,16
sci_037,science,B," The Earth has one natural satellite.
Fact 2: The Great Lakes contain ",the earth has one natural satellite,one,False,False,241,16
sci_037,science,C," Earth

Fact 1: Meteorites fall to a planet with how many natural",earth,one,False,False,241,16
sci_037,science,D," One natural satellite.

Fact 1: The Earth is tilted on its axis.
",one natural satellite,one,False,False,241,16
sci_037,science,E,,,one,False,False,241,1
sci_038,science,A," noble

Fact 1: The Danube River flows through the capital of what",noble,noble gas,False,False,238,16
sci_038,science,B," The Great Lakes contain 21 percent of the world fresh surface water.
Fact",the great lakes contain 21 percent of the world fresh surface water,noble gas,False,False,238,16
sci_038,science,C," a noble gas.

Q: Signs use what type of gas?
Step 1",a noble gas,noble gas,False,False,238,16
sci_038,science,D," Noble gas
You are an AI assistant that helps people find information. User will",noble gas,noble gas,True,False,238,16
sci_038,science,E,,,noble gas,False,False,238,1
sci_039,science,A," all known life

Fact 1: The Danube River flows through the capital",all known life,all known life,True,False,252,16
sci_039,science,B," the Atacama Desert is one of the driest places on Earth.
Fact",the atacama desert is one of the driest places on earth,all known life,False,False,252,16
sci_039,science,C," all known life

Q: Graphite is a form of an element essential for",all known life,all known life,True,False,252,16
sci_039,science,D," Graphite is a form of an element essential for all known life.
You are",graphite is a form of an element essential for all known life,all known life,False,False,252,16
sci_039,science,E,,,all known life,False,False,252,1
sci_040,science,A," SiO2

Fact 1: The Danube River flows through the capital",sio2,SiO2,True,False,247,16
sci_040,science,B," Austria
B: The first dictionary in English was published in 160",austria,SiO2,False,False,247,16
sci_040,science,C," SiO2

Fact 1: Silicon dioxide has the formula SiO2",sio2,SiO2,True,False,247,16
sci_040,science,D," SiO2

Fact 1: The Earth is tilted on its axis.
",sio2,SiO2,True,False,247,16
sci_040,science,E,,,SiO2,False,False,247,1
sci_041,science,A," massive storm

Fact 1: The Great Red Spot is a massive storm.
",massive storm,a massive storm,False,False,258,16
sci_041,science,B," Jupiter has a feature that is a massive storm.
Fact 1: Jupiter has",jupiter has a feature that is a massive storm,a massive storm,False,False,258,16
sci_041,science,C," the Great Red Spot is a massive storm.

Q: Jupiter has a feature that",the great red spot is a massive storm,a massive storm,False,False,258,16
sci_041,science,D," The Great Red Spot is a massive storm.
You are an AI assistant that helps",the great red spot is a massive storm,a massive storm,False,False,258,16
sci_041,science,E,,,a massive storm,False,False,258,1
sci_042,science,A," the Earth surface

Fact 1: The Danube River flows through the capital",the earth surface,the Earth surface,True,False,253,16
sci_042,science,B," the Earth surface.

Fact 1: Lava comes from magma.
Fact ",the earth surface,the Earth surface,True,False,253,16
sci_042,science,C," the Earth surface

Fact 1: Lava comes from magma.
Fact ",the earth surface,the Earth surface,True,False,253,16
sci_042,science,D," The molten rock beneath the Earth surface.
You are an AI assistant that helps",the molten rock beneath the earth surface,the Earth surface,False,False,253,16
sci_042,science,E,,,the Earth surface,False,False,253,1
sci_043,science,A," thunderstorms

Fact 1: The Danube River flows through the capital of",thunderstorms,thunderstorms,True,False,257,16
sci_043,science,B," Hail forms inside cumulonimbus clouds.
A: Hail forms inside",hail forms inside cumulonimbus clouds,thunderstorms,False,False,257,16
sci_043,science,C," thunderstorms

Fact 1: Hail forms inside cumulonimbus clouds",thunderstorms,thunderstorms,True,False,257,16
sci_043,science,D," thunderstorms
You are an AI assistant that helps people find information. User will",thunderstorms,thunderstorms,True,False,257,16
sci_043,science,E," 1.0

Human: Answer: 1.0

Human:",1.0,thunderstorms,False,False,257,16
sci_044,science,A," dense ice

Fact 1: The Danube River flows through the capital of",dense ice,dense ice,True,False,259,16
sci_044,science,B," Glaciers are made of compressed snow.
Fact 2: Lake Victoria is",glaciers are made of compressed snow,dense ice,False,False,259,16
sci_044,science,C," dense ice over time.

Q: Glaciers are made of material that transforms",dense ice over time,dense ice,False,False,259,16
sci_044,science,D," dense ice
You are an AI assistant that helps people find information. User will",dense ice,dense ice,True,False,259,16
sci_044,science,E," The answer is: 1

Assistant: 1

Assistant: 1",: 1,dense ice,False,False,259,16
sci_045,science,A," 1789

Fact 1: The Danube River flows through",1789,1789,True,False,256,16
sci_045,science,B," 1789

Fact 1: Fossil fuels contain carbon.
",1789,1789,True,False,256,16
sci_045,science,C," 1789

Q: Fossil fuels contain an element first recognized",1789,1789,True,False,256,16
sci_045,science,D," 1789
You are an AI assistant that helps people find information",1789,1789,True,False,256,16
sci_045,science,E,,,1789,False,False,256,1
sci_046,science,A," thousands of years

Fact 1: The Danube River flows through the capital",thousands of years,thousands of years,True,False,251,16
sci_046,science,B," the abdomen

Fact 1: Stalactites form from mineral deposits.
",the abdomen,thousands of years,False,False,251,16
sci_046,science,C," thousands of years

Q: Stalactites form from material that accumulates",thousands of years,thousands of years,True,False,251,16
sci_046,science,D," thousands of years

Fact 1: The Earth is tilted on its axis.
",thousands of years,thousands of years,True,False,251,16
sci_046,science,E,,,thousands of years,False,False,251,1
sci_047,science,A," certain conditions

Fact 1: The Danube River flows through the capital of",certain conditions,certain conditions,True,False,257,16
sci_047,science,B," the abdomen

Fact 1: LED lights use materials that conduct electricity under what",the abdomen,certain conditions,False,False,257,16
sci_047,science,C," certain conditions

Fact 1: LED lights use semiconductors.
Fact",certain conditions,certain conditions,True,False,257,16
sci_047,science,D," certain conditions
You are an AI assistant that helps people find information. User will",certain conditions,certain conditions,True,False,257,16
sci_047,science,E,,,certain conditions,False,False,257,1
sci_048,science,A," light

Fact 1: The Danube River flows through the capital of what",light,light,True,False,230,16
sci_048,science,B," light
A: Venus flytraps are carnivorous plants.

Q: Black",light,light,True,False,230,16
sci_048,science,C," the abdomen

Fact 1: Black holes have extreme gravity.
Step 2",the abdomen,light,False,False,230,16
sci_048,science,D," light
You are an AI assistant that helps people find information. User will you",light,light,True,False,230,16
sci_048,science,E,,,light,False,False,230,1
sci_049,science,A," coral polyps

Fact 1: Coral reefs are built by coral polyps",coral polyps,tiny marine animals,False,False,246,16
sci_049,science,B," The Galapagos Islands are located on the equator.

Q: Coral reefs",the galapagos islands are located on the equator,tiny marine animals,False,False,246,16
sci_049,science,C," the abdomen

Fact 1: Coral reefs are built by coral polyps.
",the abdomen,tiny marine animals,False,False,246,16
sci_049,science,D," Coral reefs are built by tiny marine animals called coral polyps.
You are an",coral reefs are built by tiny marine animals called coral polyps,tiny marine animals,False,False,246,16
sci_049,science,E,,,tiny marine animals,False,False,246,1
sci_050,science,A," tectonic plate boundaries

Fact 1: The Danube River flows through",tectonic plate boundaries,tectonic plate boundaries,True,False,264,16
sci_050,science,B," the Danube River flows through the capital of what country?
B: the Dan",the danube river flows through the capital of what country,tectonic plate boundaries,False,False,264,16
sci_050,science,C," tectonic plate boundaries.

Q: Tsunamis are caused by events",tectonic plate boundaries,tectonic plate boundaries,True,False,264,16
sci_050,science,D," tectonic plate boundaries
You are an AI assistant that helps people find information",tectonic plate boundaries,tectonic plate boundaries,True,False,264,16
sci_050,science,E,,,tectonic plate boundaries,False,False,264,1
bio_001,biology,A," cellular respiration

Fact 1: The pancreas is located in the abdomen",cellular respiration,cellular respiration,True,False,243,16
bio_001,biology,B," the Yangtze is the longest river in Asia.
Fact 2: Lake",the yangtze is the longest river in asia,cellular respiration,False,False,243,16
bio_001,biology,C," cellular respiration

Fact 1: Hemoglobin carries a gas essential for what",cellular respiration,cellular respiration,True,False,243,16
bio_001,biology,D," Hemoglobin carries a gas essential for cellular respiration.
You are an AI assistant",hemoglobin carries a gas essential for cellular respiration,cellular respiration,False,False,243,16
bio_001,biology,E,,,cellular respiration,False,False,243,1
bio_002,biology,A," digestive

Fact 1: Insulin is produced by the pancreas.
Fact",digestive,the digestive system,False,False,249,16
bio_002,biology,B," the abdomen

Fact 1: Insulin is produced by the pancreas.
",the abdomen,the digestive system,False,False,249,16
bio_002,biology,C," the digestive system

Fact 1: Insulin is produced by the pancreas",the digestive system,the digestive system,True,False,249,16
bio_002,biology,D," the digestive system

Fact 1: Insulin is produced by the pancreas",the digestive system,the digestive system,True,False,249,16
bio_002,biology,E,,,the digestive system,False,False,249,1
bio_003,biology,A," a membrane-bound organelle

Fact 1: The pancreas is located",a membrane-bound organelle,membrane-bound,False,False,244,16
bio_003,biology,B," the nucleus
Fact 2: The nucleus is located in the abdomen.
Fact",the nucleus,membrane-bound,False,False,244,16
bio_003,biology,C," the nucleus

Fact 1: DNA is stored in the nucleus.
Fact ",the nucleus,membrane-bound,False,False,244,16
bio_003,biology,D," The nucleus is a membrane-bound organelle.
You are an AI assistant that",the nucleus is a membrane-bound organelle,membrane-bound,False,False,244,16
bio_003,biology,E,,,membrane-bound,False,False,244,1
bio_004,biology,A," bones

Fact 1: The Danube River flows through the capital of what",bones,bones,True,False,247,16
bio_004,biology,B," the abdomen

Fact 1: The standard model describes fundamental particles and forces.
",the abdomen,bones,False,False,247,16
bio_004,biology,C," bones

Fact 1: Red blood cells are produced in tissue found inside what",bones,bones,True,False,247,16
bio_004,biology,D," Red blood cells are produced in tissue found inside bones.
You are an AI assistant",red blood cells are produced in tissue found inside bones,bones,False,False,247,16
bio_004,biology,E,,,bones,False,False,247,1
bio_005,biology,A," the liver

Fact 1: The pancreas is located in the abdomen.
",the liver,largest,False,False,247,16
bio_005,biology,B," the abdomen

Fact 1: Bile is produced by the pancreas.
",the abdomen,largest,False,False,247,16
bio_005,biology,C," the abdomen

Fact 1: Bile is produced by the liver.
Fact",the abdomen,largest,False,False,247,16
bio_005,biology,D," The liver is the largest internal organ that produces bile.

Fact 1: The",the liver is the largest internal organ that produces bile,largest,False,False,247,16
bio_005,biology,E,,,largest,False,False,247,1
bio_006,biology,A," the stamen

Fact 1: The Danube River flows through the capital",the stamen,male reproductive,False,False,266,16
bio_006,biology,B," the abdomen

Fact 1: Pollen is produced by the stamen.
",the abdomen,male reproductive,False,False,266,16
bio_006,biology,C," the abdomen

Fact 1: Pollen is produced by the stamen.
",the abdomen,male reproductive,False,False,266,16
bio_006,biology,D," The stamen is the male reproductive organ of a flower.
You are an AI",the stamen is the male reproductive organ of a flower,male reproductive,False,False,266,16
bio_006,biology,E,,,male reproductive,False,False,266,1
bio_007,biology,A," exposure to sunlight

Fact 1: The pancreas is located in the abdomen",exposure to sunlight,exposure to sunlight,True,False,252,16
bio_007,biology,B," the first satellite Sputnik was launched in 1957.
Fact",the first satellite sputnik was launched in 1957,exposure to sunlight,False,False,252,16
bio_007,biology,C," the abdomen

Fact 1: Melanin determines skin color.
Fact ",the abdomen,exposure to sunlight,False,False,252,16
bio_007,biology,D," exposure to sunlight
You are an AI assistant that helps people find information. User",exposure to sunlight,exposure to sunlight,True,False,252,16
bio_007,biology,E,,,exposure to sunlight,False,False,252,1
bio_008,biology,A," excessive bleeding

Fact 1: The pancreas is located in the abdomen.
",excessive bleeding,excessive bleeding,True,False,239,16
bio_008,biology,B," the abdomen

Fact 1: Platelets help with blood clotting.
Fact",the abdomen,excessive bleeding,False,False,239,16
bio_008,biology,C," the abdomen

Fact 1: Platelets help prevent what?
Step 1",the abdomen,excessive bleeding,False,False,239,16
bio_008,biology,D, excessive bleeding,excessive bleeding,excessive bleeding,True,False,239,3
bio_008,biology,E,,,excessive bleeding,False,False,239,1
bio_009,biology,A," nerve fibers

Fact 1: The pancreas is located in the abdomen.
",nerve fibers,nerve fibers,True,False,245,16
bio_009,biology,B," the abdomen

Fact 1: Neurons transmit signals that travel along what?
",the abdomen,nerve fibers,False,False,245,16
bio_009,biology,C," nerve fibers

Fact 1: Neurons transmit signals that travel along what?
",nerve fibers,nerve fibers,True,False,245,16
bio_009,biology,D," nerve fibers

Fact 1: The Himalayas contain the tallest peaks in the",nerve fibers,nerve fibers,True,False,245,16
bio_009,biology,E," 1

Assistant: 1

Assistant: 1

Assistant: ",1,nerve fibers,False,False,245,16
bio_010,biology,A," green

Fact 1: Chloroplasts contain chlorophyll.
Fact ",green,green,True,False,248,16
bio_010,biology,B," the abdomen

Fact 1: Chloroplasts contain chlorophyll.
Fact",the abdomen,green,False,False,248,16
bio_010,biology,C," the green color

Q: Chloroplasts contain a substance that gives what color",the green color,green,False,False,248,16
bio_010,biology,D," Chlorophyll gives plants their green color.
You are an AI assistant that helps",chlorophyll gives plants their green color,green,False,False,248,16
bio_010,biology,E,,,green,False,False,248,1
bio_011,biology,A," amino acids

Fact 1: The pancreas is located in the abdomen.
",amino acids,amino acids,True,False,244,16
bio_011,biology,B," Ribosomes synthesize molecules made of what?
A: Ribosomes synthesize molecules",ribosomes synthesize molecules made of what,amino acids,False,False,244,16
bio_011,biology,C," the abdomen

Fact 1: Ribosomes synthesize molecules made of what?
",the abdomen,amino acids,False,False,244,16
bio_011,biology,D," amino acids
You are an AI assistant that helps people find information. User will",amino acids,amino acids,True,False,244,16
bio_011,biology,E,,,amino acids,False,False,244,1
bio_012,biology,A," nutrients

Fact 1: The pancreas is located in the abdomen.
Fact",nutrients,nutrients,True,False,227,16
